prefix,benchmark,label,ops,elapsed_s,tps
master_s10_i7,bench_memtx,INSERT,500000,6.784,73698
master_s10_i7,bench_memtx,SELECT_POINT,500000,0.169,2952907
master_s10_i7,bench_memtx,SELECT_RANGE,500000,1.647,303521
master_s10_i7,bench_memtx,DELETE,500000,5.306,94224
master_s10_i7,bench_vinyl,INSERT,200000,2.263,88394
master_s10_i7,bench_vinyl,SELECT_POINT,200000,2.665,75038
master_s10_i7,bench_vinyl,SELECT_RANGE,200000,1.574,127082
master_s10_i7,bench_vinyl,DELETE,200000,2.568,77884
master_s10_i7,bench_sort_order,plain      INSERT,300000,3.730,80430
master_s10_i7,bench_sort_order,plain      SELECT_RANGE,300000,1.014,295819
master_s10_i7,bench_sort_order,plain      SELECT_RANGE_REV,300000,0.991,302779
master_s10_i7,bench_sort_order,plain      DELETE,300000,3.611,83082
master_s10_i7,bench_sort_order,all_desc   INSERT,300000,3.156,95043
master_s10_i7,bench_sort_order,all_desc   SELECT_RANGE,300000,0.998,300505
master_s10_i7,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,0.975,307827
master_s10_i7,bench_sort_order,all_desc   DELETE,300000,3.391,88464
master_s10_i7,bench_sort_order,mixed      INSERT,300000,3.499,85738
master_s10_i7,bench_sort_order,mixed      SELECT_RANGE,300000,0.993,302042
master_s10_i7,bench_sort_order,mixed      SELECT_RANGE_REV,300000,0.980,306059
master_s10_i7,bench_sort_order,mixed      DELETE,300000,3.298,90952
