prefix,benchmark,label,ops,elapsed_s,tps
so_s30_i9,bench_sort_order,plain      INSERT,900000,11.482,78381
so_s30_i9,bench_sort_order,plain      SELECT_RANGE,900000,3.295,273132
so_s30_i9,bench_sort_order,plain      SELECT_RANGE_REV,900000,4.154,216644
so_s30_i9,bench_sort_order,plain      DELETE,900000,10.336,87078
so_s30_i9,bench_sort_order,all_desc   INSERT,900000,11.078,81243
so_s30_i9,bench_sort_order,all_desc   SELECT_RANGE,900000,3.174,283563
so_s30_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,4.223,213111
so_s30_i9,bench_sort_order,all_desc   DELETE,900000,10.056,89500
so_s30_i9,bench_sort_order,mixed      INSERT,900000,12.151,74067
so_s30_i9,bench_sort_order,mixed      SELECT_RANGE,900000,3.282,274224
so_s30_i9,bench_sort_order,mixed      SELECT_RANGE_REV,900000,4.171,215787
so_s30_i9,bench_sort_order,mixed      DELETE,900000,10.133,88815
