prefix,benchmark,label,ops,elapsed_s,tps
so-inline_s5_i4,bench_memtx,INSERT,250000,3.104,80550
so-inline_s5_i4,bench_memtx,SELECT_POINT,250000,0.115,2175455
so-inline_s5_i4,bench_memtx,SELECT_RANGE,250000,0.875,285790
so-inline_s5_i4,bench_memtx,UPDATE,250000,3.532,70781
so-inline_s5_i4,bench_memtx,REPLACE,250000,4.059,61590
so-inline_s5_i4,bench_memtx,DELETE,250000,2.979,83924
so-inline_s5_i4,bench_vinyl,INSERT,100000,1.633,61243
so-inline_s5_i4,bench_vinyl,SELECT_POINT,100000,1.816,55069
so-inline_s5_i4,bench_vinyl,SELECT_RANGE,100000,0.914,109391
so-inline_s5_i4,bench_vinyl,UPDATE,100000,1.769,56513
so-inline_s5_i4,bench_vinyl,REPLACE,100000,1.706,58612
so-inline_s5_i4,bench_vinyl,DELETE,100000,1.378,72561
so-inline_s5_i4,bench_sort_order,plain      INSERT,150000,1.879,79825
so-inline_s5_i4,bench_sort_order,plain      SELECT_RANGE,150000,0.547,274365
so-inline_s5_i4,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.506,296262
so-inline_s5_i4,bench_sort_order,plain      UPDATE,150000,1.951,76872
so-inline_s5_i4,bench_sort_order,plain      REPLACE,150000,2.203,68091
so-inline_s5_i4,bench_sort_order,plain      DELETE,150000,1.777,84405
so-inline_s5_i4,bench_sort_order,all_desc   INSERT,150000,1.877,79910
so-inline_s5_i4,bench_sort_order,all_desc   SELECT_RANGE,150000,0.530,283121
so-inline_s5_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.493,303986
so-inline_s5_i4,bench_sort_order,all_desc   UPDATE,150000,1.938,77396
so-inline_s5_i4,bench_sort_order,all_desc   REPLACE,150000,2.210,67877
so-inline_s5_i4,bench_sort_order,all_desc   DELETE,150000,1.804,83146
so-inline_s5_i4,bench_sort_order,mixed      INSERT,150000,2.090,71755
so-inline_s5_i4,bench_sort_order,mixed      SELECT_RANGE,150000,0.525,285523
so-inline_s5_i4,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.508,295557
so-inline_s5_i4,bench_sort_order,mixed      UPDATE,150000,2.327,64465
so-inline_s5_i4,bench_sort_order,mixed      REPLACE,150000,2.283,65710
so-inline_s5_i4,bench_sort_order,mixed      DELETE,150000,1.733,86579
