prefix,benchmark,label,ops,elapsed_s,tps
so_s1_i8,bench_memtx,INSERT,50000,0.502,99522
so_s1_i8,bench_memtx,SELECT_POINT,50000,0.016,3109206
so_s1_i8,bench_memtx,SELECT_RANGE,50000,0.171,291822
so_s1_i8,bench_memtx,DELETE,50000,0.520,96097
so_s1_i8,bench_vinyl,INSERT,20000,0.315,63469
so_s1_i8,bench_vinyl,SELECT_POINT,20000,0.299,66930
so_s1_i8,bench_vinyl,SELECT_RANGE,20000,0.232,86129
so_s1_i8,bench_vinyl,DELETE,20000,0.225,89043
so_s1_i8,bench_sort_order,plain      INSERT,30000,0.308,97427
so_s1_i8,bench_sort_order,plain      SELECT_RANGE,30000,0.122,246304
so_s1_i8,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.104,289108
so_s1_i8,bench_sort_order,plain      DELETE,30000,0.470,63774
so_s1_i8,bench_sort_order,all_desc   INSERT,30000,0.316,94890
so_s1_i8,bench_sort_order,all_desc   SELECT_RANGE,30000,0.099,303222
so_s1_i8,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.100,298875
so_s1_i8,bench_sort_order,all_desc   DELETE,30000,0.344,87101
so_s1_i8,bench_sort_order,mixed      INSERT,30000,0.240,124803
so_s1_i8,bench_sort_order,mixed      SELECT_RANGE,30000,0.107,280902
so_s1_i8,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.103,290665
so_s1_i8,bench_sort_order,mixed      DELETE,30000,0.307,97835
