iteration,prefix,benchmark,label,ops,elapsed_s,tps
1,master_s10_i1,bench_memtx,INSERT,500000,5.942,84142
1,master_s10_i1,bench_memtx,SELECT_POINT,500000,0.180,2773851
1,master_s10_i1,bench_memtx,SELECT_RANGE,500000,1.898,263408
1,master_s10_i1,bench_memtx,UPDATE,500000,6.919,72262
1,master_s10_i1,bench_memtx,REPLACE,500000,8.178,61139
1,master_s10_i1,bench_memtx,DELETE,500000,5.860,85329
1,master_s10_i1,bench_vinyl,INSERT,200000,2.844,70319
1,master_s10_i1,bench_vinyl,SELECT_POINT,200000,3.259,61377
1,master_s10_i1,bench_vinyl,SELECT_RANGE,200000,1.691,118284
1,master_s10_i1,bench_vinyl,UPDATE,200000,3.322,60208
1,master_s10_i1,bench_vinyl,REPLACE,200000,3.916,51067
1,master_s10_i1,bench_vinyl,DELETE,200000,2.522,79309
1,master_s10_i1,bench_sort_order,plain      INSERT,300000,3.905,76832
1,master_s10_i1,bench_sort_order,plain      SELECT_RANGE,300000,1.093,274540
1,master_s10_i1,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.024,293102
1,master_s10_i1,bench_sort_order,plain      UPDATE,300000,4.263,70372
1,master_s10_i1,bench_sort_order,plain      REPLACE,300000,5.123,58563
1,master_s10_i1,bench_sort_order,plain      DELETE,300000,3.994,75116
1,master_s10_i1,bench_sort_order,all_desc   INSERT,300000,4.295,69843
1,master_s10_i1,bench_sort_order,all_desc   SELECT_RANGE,300000,1.041,288148
1,master_s10_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.003,299096
1,master_s10_i1,bench_sort_order,all_desc   UPDATE,300000,4.548,65966
1,master_s10_i1,bench_sort_order,all_desc   REPLACE,300000,5.169,58041
1,master_s10_i1,bench_sort_order,all_desc   DELETE,300000,3.716,80740
1,master_s10_i1,bench_sort_order,mixed      INSERT,300000,4.217,71142
1,master_s10_i1,bench_sort_order,mixed      SELECT_RANGE,300000,1.060,282986
1,master_s10_i1,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.032,290811
1,master_s10_i1,bench_sort_order,mixed      UPDATE,300000,4.164,72044
1,master_s10_i1,bench_sort_order,mixed      REPLACE,300000,4.632,64773
1,master_s10_i1,bench_sort_order,mixed      DELETE,300000,3.667,81821
2,master_s10_i2,bench_memtx,INSERT,500000,6.489,77048
2,master_s10_i2,bench_memtx,SELECT_POINT,500000,0.237,2108710
2,master_s10_i2,bench_memtx,SELECT_RANGE,500000,1.846,270888
2,master_s10_i2,bench_memtx,UPDATE,500000,7.869,63540
2,master_s10_i2,bench_memtx,REPLACE,500000,7.302,68475
2,master_s10_i2,bench_memtx,DELETE,500000,5.830,85767
2,master_s10_i2,bench_vinyl,INSERT,200000,2.852,70128
2,master_s10_i2,bench_vinyl,SELECT_POINT,200000,2.889,69234
2,master_s10_i2,bench_vinyl,SELECT_RANGE,200000,1.702,117530
2,master_s10_i2,bench_vinyl,UPDATE,200000,3.150,63485
2,master_s10_i2,bench_vinyl,REPLACE,200000,3.644,54879
2,master_s10_i2,bench_vinyl,DELETE,200000,2.412,82917
2,master_s10_i2,bench_sort_order,plain      INSERT,300000,3.699,81093
2,master_s10_i2,bench_sort_order,plain      SELECT_RANGE,300000,1.061,282624
2,master_s10_i2,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.021,293751
2,master_s10_i2,bench_sort_order,plain      UPDATE,300000,3.572,83987
2,master_s10_i2,bench_sort_order,plain      REPLACE,300000,4.414,67964
2,master_s10_i2,bench_sort_order,plain      DELETE,300000,3.543,84666
2,master_s10_i2,bench_sort_order,all_desc   INSERT,300000,4.230,70915
2,master_s10_i2,bench_sort_order,all_desc   SELECT_RANGE,300000,1.084,276720
2,master_s10_i2,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.014,295935
2,master_s10_i2,bench_sort_order,all_desc   UPDATE,300000,4.113,72936
2,master_s10_i2,bench_sort_order,all_desc   REPLACE,300000,4.760,63031
2,master_s10_i2,bench_sort_order,all_desc   DELETE,300000,3.544,84657
2,master_s10_i2,bench_sort_order,mixed      INSERT,300000,4.119,72833
2,master_s10_i2,bench_sort_order,mixed      SELECT_RANGE,300000,1.071,280047
2,master_s10_i2,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.023,293284
2,master_s10_i2,bench_sort_order,mixed      UPDATE,300000,4.183,71719
2,master_s10_i2,bench_sort_order,mixed      REPLACE,300000,4.557,65839
2,master_s10_i2,bench_sort_order,mixed      DELETE,300000,3.352,89509
3,master_s10_i3,bench_memtx,INSERT,500000,5.627,88849
3,master_s10_i3,bench_memtx,SELECT_POINT,500000,0.190,2626883
3,master_s10_i3,bench_memtx,SELECT_RANGE,500000,1.779,281054
3,master_s10_i3,bench_memtx,UPDATE,500000,7.891,63361
3,master_s10_i3,bench_memtx,REPLACE,500000,7.706,64884
3,master_s10_i3,bench_memtx,DELETE,500000,6.509,76811
3,master_s10_i3,bench_vinyl,INSERT,200000,2.967,67402
3,master_s10_i3,bench_vinyl,SELECT_POINT,200000,3.038,65834
3,master_s10_i3,bench_vinyl,SELECT_RANGE,200000,1.661,120412
3,master_s10_i3,bench_vinyl,UPDATE,200000,3.523,56762
3,master_s10_i3,bench_vinyl,REPLACE,200000,3.449,57994
3,master_s10_i3,bench_vinyl,DELETE,200000,2.836,70528
3,master_s10_i3,bench_sort_order,plain      INSERT,300000,3.758,79827
3,master_s10_i3,bench_sort_order,plain      SELECT_RANGE,300000,1.053,284847
3,master_s10_i3,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.041,288060
3,master_s10_i3,bench_sort_order,plain      UPDATE,300000,4.309,69628
3,master_s10_i3,bench_sort_order,plain      REPLACE,300000,4.792,62607
3,master_s10_i3,bench_sort_order,plain      DELETE,300000,3.403,88167
3,master_s10_i3,bench_sort_order,all_desc   INSERT,300000,3.808,78779
3,master_s10_i3,bench_sort_order,all_desc   SELECT_RANGE,300000,1.076,278751
3,master_s10_i3,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.100,272729
3,master_s10_i3,bench_sort_order,all_desc   UPDATE,300000,3.714,80775
3,master_s10_i3,bench_sort_order,all_desc   REPLACE,300000,4.491,66803
3,master_s10_i3,bench_sort_order,all_desc   DELETE,300000,3.474,86344
3,master_s10_i3,bench_sort_order,mixed      INSERT,300000,4.118,72846
3,master_s10_i3,bench_sort_order,mixed      SELECT_RANGE,300000,1.090,275266
3,master_s10_i3,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.044,287265
3,master_s10_i3,bench_sort_order,mixed      UPDATE,300000,3.835,78231
3,master_s10_i3,bench_sort_order,mixed      REPLACE,300000,4.867,61643
3,master_s10_i3,bench_sort_order,mixed      DELETE,300000,3.688,81340
4,master_s10_i4,bench_memtx,INSERT,500000,5.724,87351
4,master_s10_i4,bench_memtx,SELECT_POINT,500000,0.185,2699977
4,master_s10_i4,bench_memtx,SELECT_RANGE,500000,1.825,273961
4,master_s10_i4,bench_memtx,UPDATE,500000,6.958,71855
4,master_s10_i4,bench_memtx,REPLACE,500000,7.439,67215
4,master_s10_i4,bench_memtx,DELETE,500000,5.764,86744
4,master_s10_i4,bench_vinyl,INSERT,200000,3.028,66055
4,master_s10_i4,bench_vinyl,SELECT_POINT,200000,3.404,58751
4,master_s10_i4,bench_vinyl,SELECT_RANGE,200000,1.644,121658
4,master_s10_i4,bench_vinyl,UPDATE,200000,3.284,60894
4,master_s10_i4,bench_vinyl,REPLACE,200000,3.248,61567
4,master_s10_i4,bench_vinyl,DELETE,200000,2.776,72052
4,master_s10_i4,bench_sort_order,plain      INSERT,300000,3.774,79492
4,master_s10_i4,bench_sort_order,plain      SELECT_RANGE,300000,1.026,292305
4,master_s10_i4,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.015,295604
4,master_s10_i4,bench_sort_order,plain      UPDATE,300000,3.873,77456
4,master_s10_i4,bench_sort_order,plain      REPLACE,300000,5.256,57074
4,master_s10_i4,bench_sort_order,plain      DELETE,300000,3.371,88996
4,master_s10_i4,bench_sort_order,all_desc   INSERT,300000,3.675,81642
4,master_s10_i4,bench_sort_order,all_desc   SELECT_RANGE,300000,1.061,282625
4,master_s10_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.019,294307
4,master_s10_i4,bench_sort_order,all_desc   UPDATE,300000,3.990,75178
4,master_s10_i4,bench_sort_order,all_desc   REPLACE,300000,4.586,65413
4,master_s10_i4,bench_sort_order,all_desc   DELETE,300000,3.365,89153
4,master_s10_i4,bench_sort_order,mixed      INSERT,300000,4.205,71335
4,master_s10_i4,bench_sort_order,mixed      SELECT_RANGE,300000,1.070,280473
4,master_s10_i4,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.020,294191
4,master_s10_i4,bench_sort_order,mixed      UPDATE,300000,4.183,71712
4,master_s10_i4,bench_sort_order,mixed      REPLACE,300000,4.281,70077
4,master_s10_i4,bench_sort_order,mixed      DELETE,300000,3.748,80051
5,master_s10_i5,bench_memtx,INSERT,500000,6.234,80206
5,master_s10_i5,bench_memtx,SELECT_POINT,500000,0.167,2994999
5,master_s10_i5,bench_memtx,SELECT_RANGE,500000,1.756,284738
5,master_s10_i5,bench_memtx,UPDATE,500000,6.820,73309
5,master_s10_i5,bench_memtx,REPLACE,500000,7.543,66289
5,master_s10_i5,bench_memtx,DELETE,500000,5.982,83590
5,master_s10_i5,bench_vinyl,INSERT,200000,3.098,64547
5,master_s10_i5,bench_vinyl,SELECT_POINT,200000,3.401,58814
5,master_s10_i5,bench_vinyl,SELECT_RANGE,200000,1.655,120880
5,master_s10_i5,bench_vinyl,UPDATE,200000,3.430,58301
5,master_s10_i5,bench_vinyl,REPLACE,200000,3.062,65321
5,master_s10_i5,bench_vinyl,DELETE,200000,2.525,79219
5,master_s10_i5,bench_sort_order,plain      INSERT,300000,3.500,85725
5,master_s10_i5,bench_sort_order,plain      SELECT_RANGE,300000,1.058,283517
5,master_s10_i5,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.017,295112
5,master_s10_i5,bench_sort_order,plain      UPDATE,300000,3.716,80725
5,master_s10_i5,bench_sort_order,plain      REPLACE,300000,5.063,59257
5,master_s10_i5,bench_sort_order,plain      DELETE,300000,3.519,85246
5,master_s10_i5,bench_sort_order,all_desc   INSERT,300000,4.013,74759
5,master_s10_i5,bench_sort_order,all_desc   SELECT_RANGE,300000,1.038,288908
5,master_s10_i5,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.067,281255
5,master_s10_i5,bench_sort_order,all_desc   UPDATE,300000,4.128,72666
5,master_s10_i5,bench_sort_order,all_desc   REPLACE,300000,4.862,61706
5,master_s10_i5,bench_sort_order,all_desc   DELETE,300000,3.514,85363
5,master_s10_i5,bench_sort_order,mixed      INSERT,300000,3.556,84376
5,master_s10_i5,bench_sort_order,mixed      SELECT_RANGE,300000,1.072,279829
5,master_s10_i5,bench_sort_order,mixed      SELECT_RANGE_REV,300000,0.991,302713
5,master_s10_i5,bench_sort_order,mixed      UPDATE,300000,3.975,75472
5,master_s10_i5,bench_sort_order,mixed      REPLACE,300000,4.571,65636
5,master_s10_i5,bench_sort_order,mixed      DELETE,300000,3.321,90336
6,master_s10_i6,bench_memtx,INSERT,500000,5.890,84890
6,master_s10_i6,bench_memtx,SELECT_POINT,500000,0.207,2417402
6,master_s10_i6,bench_memtx,SELECT_RANGE,500000,1.818,275073
6,master_s10_i6,bench_memtx,UPDATE,500000,6.730,74292
6,master_s10_i6,bench_memtx,REPLACE,500000,7.495,66711
6,master_s10_i6,bench_memtx,DELETE,500000,5.663,88294
6,master_s10_i6,bench_vinyl,INSERT,200000,3.190,62694
6,master_s10_i6,bench_vinyl,SELECT_POINT,200000,3.297,60665
6,master_s10_i6,bench_vinyl,SELECT_RANGE,200000,1.640,121949
6,master_s10_i6,bench_vinyl,UPDATE,200000,2.936,68109
6,master_s10_i6,bench_vinyl,REPLACE,200000,3.428,58345
6,master_s10_i6,bench_vinyl,DELETE,200000,2.471,80931
6,master_s10_i6,bench_sort_order,plain      INSERT,300000,3.818,78584
6,master_s10_i6,bench_sort_order,plain      SELECT_RANGE,300000,1.061,282733
6,master_s10_i6,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.016,295201
6,master_s10_i6,bench_sort_order,plain      UPDATE,300000,4.417,67921
6,master_s10_i6,bench_sort_order,plain      REPLACE,300000,5.042,59502
6,master_s10_i6,bench_sort_order,plain      DELETE,300000,3.572,83989
6,master_s10_i6,bench_sort_order,all_desc   INSERT,300000,3.947,76005
6,master_s10_i6,bench_sort_order,all_desc   SELECT_RANGE,300000,1.075,279198
6,master_s10_i6,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.021,293832
6,master_s10_i6,bench_sort_order,all_desc   UPDATE,300000,4.836,62034
6,master_s10_i6,bench_sort_order,all_desc   REPLACE,300000,5.237,57281
6,master_s10_i6,bench_sort_order,all_desc   DELETE,300000,3.614,83000
6,master_s10_i6,bench_sort_order,mixed      INSERT,300000,4.224,71022
6,master_s10_i6,bench_sort_order,mixed      SELECT_RANGE,300000,1.077,278466
6,master_s10_i6,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.082,277148
6,master_s10_i6,bench_sort_order,mixed      UPDATE,300000,4.436,67621
6,master_s10_i6,bench_sort_order,mixed      REPLACE,300000,4.862,61702
6,master_s10_i6,bench_sort_order,mixed      DELETE,300000,3.320,90362
7,master_s10_i7,bench_memtx,INSERT,500000,6.302,79343
7,master_s10_i7,bench_memtx,SELECT_POINT,500000,0.175,2849960
7,master_s10_i7,bench_memtx,SELECT_RANGE,500000,1.903,262727
7,master_s10_i7,bench_memtx,UPDATE,500000,7.077,70646
7,master_s10_i7,bench_memtx,REPLACE,500000,7.489,66765
7,master_s10_i7,bench_memtx,DELETE,500000,6.003,83289
7,master_s10_i7,bench_vinyl,INSERT,200000,3.336,59953
7,master_s10_i7,bench_vinyl,SELECT_POINT,200000,3.332,60030
7,master_s10_i7,bench_vinyl,SELECT_RANGE,200000,1.648,121326
7,master_s10_i7,bench_vinyl,UPDATE,200000,3.476,57536
7,master_s10_i7,bench_vinyl,REPLACE,200000,3.230,61922
7,master_s10_i7,bench_vinyl,DELETE,200000,2.289,87393
7,master_s10_i7,bench_sort_order,plain      INSERT,300000,4.468,67143
7,master_s10_i7,bench_sort_order,plain      SELECT_RANGE,300000,1.039,288846
7,master_s10_i7,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.005,298393
7,master_s10_i7,bench_sort_order,plain      UPDATE,300000,3.811,78724
7,master_s10_i7,bench_sort_order,plain      REPLACE,300000,4.888,61377
7,master_s10_i7,bench_sort_order,plain      DELETE,300000,3.545,84615
7,master_s10_i7,bench_sort_order,all_desc   INSERT,300000,3.934,76249
7,master_s10_i7,bench_sort_order,all_desc   SELECT_RANGE,300000,1.033,290435
7,master_s10_i7,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.003,299190
7,master_s10_i7,bench_sort_order,all_desc   UPDATE,300000,4.038,74285
7,master_s10_i7,bench_sort_order,all_desc   REPLACE,300000,4.460,67259
7,master_s10_i7,bench_sort_order,all_desc   DELETE,300000,3.519,85253
7,master_s10_i7,bench_sort_order,mixed      INSERT,300000,3.931,76310
7,master_s10_i7,bench_sort_order,mixed      SELECT_RANGE,300000,1.025,292679
7,master_s10_i7,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.021,293723
7,master_s10_i7,bench_sort_order,mixed      UPDATE,300000,4.174,71867
7,master_s10_i7,bench_sort_order,mixed      REPLACE,300000,4.709,63701
7,master_s10_i7,bench_sort_order,mixed      DELETE,300000,3.326,90189
8,master_s10_i8,bench_memtx,INSERT,500000,6.207,80555
8,master_s10_i8,bench_memtx,SELECT_POINT,500000,0.183,2730952
8,master_s10_i8,bench_memtx,SELECT_RANGE,500000,1.737,287934
8,master_s10_i8,bench_memtx,UPDATE,500000,6.545,76390
8,master_s10_i8,bench_memtx,REPLACE,500000,7.827,63878
8,master_s10_i8,bench_memtx,DELETE,500000,5.740,87102
8,master_s10_i8,bench_vinyl,INSERT,200000,3.269,61178
8,master_s10_i8,bench_vinyl,SELECT_POINT,200000,3.436,58206
8,master_s10_i8,bench_vinyl,SELECT_RANGE,200000,1.711,116886
8,master_s10_i8,bench_vinyl,UPDATE,200000,3.290,60794
8,master_s10_i8,bench_vinyl,REPLACE,200000,3.829,52235
8,master_s10_i8,bench_vinyl,DELETE,200000,2.397,83447
8,master_s10_i8,bench_sort_order,plain      INSERT,300000,3.967,75632
8,master_s10_i8,bench_sort_order,plain      SELECT_RANGE,300000,1.076,278936
8,master_s10_i8,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.005,298635
8,master_s10_i8,bench_sort_order,plain      UPDATE,300000,3.893,77054
8,master_s10_i8,bench_sort_order,plain      REPLACE,300000,4.046,74150
8,master_s10_i8,bench_sort_order,plain      DELETE,300000,3.294,91074
8,master_s10_i8,bench_sort_order,all_desc   INSERT,300000,3.227,92969
8,master_s10_i8,bench_sort_order,all_desc   SELECT_RANGE,300000,1.018,294776
8,master_s10_i8,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.019,294303
8,master_s10_i8,bench_sort_order,all_desc   UPDATE,300000,4.429,67729
8,master_s10_i8,bench_sort_order,all_desc   REPLACE,300000,5.021,59744
8,master_s10_i8,bench_sort_order,all_desc   DELETE,300000,3.328,90156
8,master_s10_i8,bench_sort_order,mixed      INSERT,300000,3.132,95776
8,master_s10_i8,bench_sort_order,mixed      SELECT_RANGE,300000,1.044,287252
8,master_s10_i8,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.000,300110
8,master_s10_i8,bench_sort_order,mixed      UPDATE,300000,4.583,65458
8,master_s10_i8,bench_sort_order,mixed      REPLACE,300000,4.611,65058
