iteration,prefix,benchmark,label,ops,elapsed_s,tps
1,so_s20_i1,bench_memtx,INSERT,1000000,12.726,78580
1,so_s20_i1,bench_memtx,SELECT_POINT,1000000,0.420,2382419
1,so_s20_i1,bench_memtx,SELECT_RANGE,1000000,3.696,270550
1,so_s20_i1,bench_memtx,UPDATE,1000000,14.623,68385
1,so_s20_i1,bench_memtx,REPLACE,1000000,15.364,65086
1,so_s20_i1,bench_memtx,DELETE,1000000,10.347,96645
1,so_s20_i1,bench_vinyl,INSERT,400000,6.226,64241
1,so_s20_i1,bench_vinyl,SELECT_POINT,400000,6.463,61885
1,so_s20_i1,bench_vinyl,SELECT_RANGE,400000,3.329,120168
1,so_s20_i1,bench_vinyl,UPDATE,400000,6.908,57903
1,so_s20_i1,bench_vinyl,REPLACE,400000,7.163,55843
1,so_s20_i1,bench_vinyl,DELETE,400000,5.354,74715
1,so_s20_i1,bench_sort_order,plain      INSERT,600000,8.143,73684
1,so_s20_i1,bench_sort_order,plain      SELECT_RANGE,600000,2.326,257900
1,so_s20_i1,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.278,263355
1,so_s20_i1,bench_sort_order,plain      UPDATE,600000,8.625,69567
1,so_s20_i1,bench_sort_order,plain      REPLACE,600000,9.365,64066
1,so_s20_i1,bench_sort_order,plain      DELETE,600000,6.571,91307
1,so_s20_i1,bench_sort_order,all_desc   INSERT,600000,7.838,76554
1,so_s20_i1,bench_sort_order,all_desc   SELECT_RANGE,600000,2.093,286650
1,so_s20_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.262,265198
1,so_s20_i1,bench_sort_order,all_desc   UPDATE,600000,8.675,69165
1,so_s20_i1,bench_sort_order,all_desc   REPLACE,600000,9.787,61308
1,so_s20_i1,bench_sort_order,all_desc   DELETE,600000,7.093,84585
1,so_s20_i1,bench_sort_order,mixed      INSERT,600000,7.346,81672
1,so_s20_i1,bench_sort_order,mixed      SELECT_RANGE,600000,2.127,282087
1,so_s20_i1,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.402,249773
1,so_s20_i1,bench_sort_order,mixed      UPDATE,600000,8.785,68298
1,so_s20_i1,bench_sort_order,mixed      REPLACE,600000,9.133,65696
1,so_s20_i1,bench_sort_order,mixed      DELETE,600000,7.240,82871
2,so_s20_i2,bench_memtx,INSERT,1000000,12.012,83246
2,so_s20_i2,bench_memtx,SELECT_POINT,1000000,0.392,2548285
2,so_s20_i2,bench_memtx,SELECT_RANGE,1000000,3.682,271575
2,so_s20_i2,bench_memtx,UPDATE,1000000,13.039,76690
2,so_s20_i2,bench_memtx,REPLACE,1000000,15.314,65301
2,so_s20_i2,bench_memtx,DELETE,1000000,11.828,84543
2,so_s20_i2,bench_vinyl,INSERT,400000,5.482,72968
2,so_s20_i2,bench_vinyl,SELECT_POINT,400000,6.310,63388
2,so_s20_i2,bench_vinyl,SELECT_RANGE,400000,3.254,122925
2,so_s20_i2,bench_vinyl,UPDATE,400000,7.356,54379
2,so_s20_i2,bench_vinyl,REPLACE,400000,7.885,50729
2,so_s20_i2,bench_vinyl,DELETE,400000,5.539,72214
2,so_s20_i2,bench_sort_order,plain      INSERT,600000,8.054,74498
2,so_s20_i2,bench_sort_order,plain      SELECT_RANGE,600000,2.346,255700
2,so_s20_i2,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.429,247050
2,so_s20_i2,bench_sort_order,plain      UPDATE,600000,8.441,71081
2,so_s20_i2,bench_sort_order,plain      REPLACE,600000,9.775,61380
2,so_s20_i2,bench_sort_order,plain      DELETE,600000,7.693,77993
2,so_s20_i2,bench_sort_order,all_desc   INSERT,600000,7.823,76697
2,so_s20_i2,bench_sort_order,all_desc   SELECT_RANGE,600000,2.294,261542
2,so_s20_i2,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.180,275285
2,so_s20_i2,bench_sort_order,all_desc   UPDATE,600000,8.683,69099
2,so_s20_i2,bench_sort_order,all_desc   REPLACE,600000,8.919,67270
2,so_s20_i2,bench_sort_order,all_desc   DELETE,600000,6.731,89134
2,so_s20_i2,bench_sort_order,mixed      INSERT,600000,8.545,70218
2,so_s20_i2,bench_sort_order,mixed      SELECT_RANGE,600000,2.315,259202
2,so_s20_i2,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.127,282110
2,so_s20_i2,bench_sort_order,mixed      UPDATE,600000,8.298,72304
2,so_s20_i2,bench_sort_order,mixed      REPLACE,600000,9.836,61002
2,so_s20_i2,bench_sort_order,mixed      DELETE,600000,6.992,85815
3,so_s20_i3,bench_memtx,INSERT,1000000,12.276,81457
3,so_s20_i3,bench_memtx,SELECT_POINT,1000000,0.469,2130785
3,so_s20_i3,bench_memtx,SELECT_RANGE,1000000,4.014,249129
3,so_s20_i3,bench_memtx,UPDATE,1000000,14.049,71177
3,so_s20_i3,bench_memtx,REPLACE,1000000,16.442,60821
3,so_s20_i3,bench_memtx,DELETE,1000000,11.616,86084
3,so_s20_i3,bench_vinyl,INSERT,400000,6.120,65357
3,so_s20_i3,bench_vinyl,SELECT_POINT,400000,6.767,59109
3,so_s20_i3,bench_vinyl,SELECT_RANGE,400000,3.378,118399
3,so_s20_i3,bench_vinyl,UPDATE,400000,7.303,54768
3,so_s20_i3,bench_vinyl,REPLACE,400000,7.412,53963
3,so_s20_i3,bench_vinyl,DELETE,400000,5.343,74867
3,so_s20_i3,bench_sort_order,plain      INSERT,600000,7.692,78002
3,so_s20_i3,bench_sort_order,plain      SELECT_RANGE,600000,2.180,275257
3,so_s20_i3,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.440,245906
3,so_s20_i3,bench_sort_order,plain      UPDATE,600000,8.701,68958
3,so_s20_i3,bench_sort_order,plain      REPLACE,600000,9.857,60872
3,so_s20_i3,bench_sort_order,plain      DELETE,600000,7.258,82667
3,so_s20_i3,bench_sort_order,all_desc   INSERT,600000,8.170,73436
3,so_s20_i3,bench_sort_order,all_desc   SELECT_RANGE,600000,2.142,280145
3,so_s20_i3,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.294,261513
3,so_s20_i3,bench_sort_order,all_desc   UPDATE,600000,8.573,69990
3,so_s20_i3,bench_sort_order,all_desc   REPLACE,600000,10.743,55852
3,so_s20_i3,bench_sort_order,all_desc   DELETE,600000,7.952,75454
3,so_s20_i3,bench_sort_order,mixed      INSERT,600000,9.005,66626
3,so_s20_i3,bench_sort_order,mixed      SELECT_RANGE,600000,2.173,276062
3,so_s20_i3,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.249,266738
3,so_s20_i3,bench_sort_order,mixed      UPDATE,600000,8.995,66706
3,so_s20_i3,bench_sort_order,mixed      REPLACE,600000,9.716,61754
3,so_s20_i3,bench_sort_order,mixed      DELETE,600000,7.026,85398
4,so_s20_i4,bench_memtx,INSERT,1000000,13.343,74946
4,so_s20_i4,bench_memtx,SELECT_POINT,1000000,0.437,2287578
4,so_s20_i4,bench_memtx,SELECT_RANGE,1000000,3.775,264901
4,so_s20_i4,bench_memtx,UPDATE,1000000,15.687,63747
4,so_s20_i4,bench_memtx,REPLACE,1000000,16.225,61633
4,so_s20_i4,bench_memtx,DELETE,1000000,12.356,80930
4,so_s20_i4,bench_vinyl,INSERT,400000,6.553,61040
4,so_s20_i4,bench_vinyl,SELECT_POINT,400000,6.545,61117
4,so_s20_i4,bench_vinyl,SELECT_RANGE,400000,3.450,115949
4,so_s20_i4,bench_vinyl,UPDATE,400000,7.465,53585
4,so_s20_i4,bench_vinyl,REPLACE,400000,7.297,54819
4,so_s20_i4,bench_vinyl,DELETE,400000,5.196,76975
4,so_s20_i4,bench_sort_order,plain      INSERT,600000,7.783,77092
4,so_s20_i4,bench_sort_order,plain      SELECT_RANGE,600000,2.117,283419
4,so_s20_i4,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.326,257938
4,so_s20_i4,bench_sort_order,plain      UPDATE,600000,8.519,70431
4,so_s20_i4,bench_sort_order,plain      REPLACE,600000,9.809,61169
4,so_s20_i4,bench_sort_order,plain      DELETE,600000,7.691,78015
4,so_s20_i4,bench_sort_order,all_desc   INSERT,600000,7.820,76729
4,so_s20_i4,bench_sort_order,all_desc   SELECT_RANGE,600000,2.174,276046
4,so_s20_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.465,243416
4,so_s20_i4,bench_sort_order,all_desc   UPDATE,600000,8.810,68103
4,so_s20_i4,bench_sort_order,all_desc   REPLACE,600000,10.977,54661
4,so_s20_i4,bench_sort_order,all_desc   DELETE,600000,7.633,78605
4,so_s20_i4,bench_sort_order,mixed      INSERT,600000,8.457,70944
4,so_s20_i4,bench_sort_order,mixed      SELECT_RANGE,600000,2.191,273836
4,so_s20_i4,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.534,236818
4,so_s20_i4,bench_sort_order,mixed      UPDATE,600000,8.581,69918
4,so_s20_i4,bench_sort_order,mixed      REPLACE,600000,10.272,58409
4,so_s20_i4,bench_sort_order,mixed      DELETE,600000,7.200,83334
5,so_s20_i5,bench_memtx,INSERT,1000000,12.505,79969
5,so_s20_i5,bench_memtx,SELECT_POINT,1000000,0.440,2271957
5,so_s20_i5,bench_memtx,SELECT_RANGE,1000000,3.827,261298
5,so_s20_i5,bench_memtx,UPDATE,1000000,15.218,65709
5,so_s20_i5,bench_memtx,REPLACE,1000000,17.273,57894
5,so_s20_i5,bench_memtx,DELETE,1000000,12.100,82647
5,so_s20_i5,bench_vinyl,INSERT,400000,6.275,63749
5,so_s20_i5,bench_vinyl,SELECT_POINT,400000,6.822,58632
5,so_s20_i5,bench_vinyl,SELECT_RANGE,400000,3.344,119631
5,so_s20_i5,bench_vinyl,UPDATE,400000,7.698,51963
5,so_s20_i5,bench_vinyl,REPLACE,400000,7.493,53381
5,so_s20_i5,bench_vinyl,DELETE,400000,5.743,69644
5,so_s20_i5,bench_sort_order,plain      INSERT,600000,9.164,65472
5,so_s20_i5,bench_sort_order,plain      SELECT_RANGE,600000,2.170,276491
5,so_s20_i5,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.168,276724
5,so_s20_i5,bench_sort_order,plain      UPDATE,600000,9.319,64384
5,so_s20_i5,bench_sort_order,plain      REPLACE,600000,10.122,59274
5,so_s20_i5,bench_sort_order,plain      DELETE,600000,7.571,79251
5,so_s20_i5,bench_sort_order,all_desc   INSERT,600000,8.445,71045
5,so_s20_i5,bench_sort_order,all_desc   SELECT_RANGE,600000,2.190,273945
5,so_s20_i5,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.109,284523
5,so_s20_i5,bench_sort_order,all_desc   UPDATE,600000,9.258,64806
5,so_s20_i5,bench_sort_order,all_desc   REPLACE,600000,10.280,58365
5,so_s20_i5,bench_sort_order,all_desc   DELETE,600000,7.216,83154
5,so_s20_i5,bench_sort_order,mixed      INSERT,600000,8.339,71951
5,so_s20_i5,bench_sort_order,mixed      SELECT_RANGE,600000,2.209,271630
