iteration,prefix,benchmark,label,ops,elapsed_s,tps
1,so-inline_s20_i1,bench_memtx,INSERT,1000000,12.687,78822
1,so-inline_s20_i1,bench_memtx,SELECT_POINT,1000000,0.412,2424528
1,so-inline_s20_i1,bench_memtx,SELECT_RANGE,1000000,3.728,268207
1,so-inline_s20_i1,bench_memtx,UPDATE,1000000,13.192,75802
1,so-inline_s20_i1,bench_memtx,REPLACE,1000000,16.378,61056
1,so-inline_s20_i1,bench_memtx,DELETE,1000000,11.676,85643
1,so-inline_s20_i1,bench_vinyl,INSERT,400000,6.021,66429
1,so-inline_s20_i1,bench_vinyl,SELECT_POINT,400000,5.616,71221
1,so-inline_s20_i1,bench_vinyl,SELECT_RANGE,400000,3.283,121857
1,so-inline_s20_i1,bench_vinyl,UPDATE,400000,7.141,56017
1,so-inline_s20_i1,bench_vinyl,REPLACE,400000,6.916,57835
1,so-inline_s20_i1,bench_vinyl,DELETE,400000,4.576,87404
1,so-inline_s20_i1,bench_sort_order,plain      INSERT,600000,8.261,72631
1,so-inline_s20_i1,bench_sort_order,plain      SELECT_RANGE,600000,2.156,278232
1,so-inline_s20_i1,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.279,263282
1,so-inline_s20_i1,bench_sort_order,plain      UPDATE,600000,8.852,67780
1,so-inline_s20_i1,bench_sort_order,plain      REPLACE,600000,8.310,72201
1,so-inline_s20_i1,bench_sort_order,plain      DELETE,600000,7.335,81800
1,so-inline_s20_i1,bench_sort_order,all_desc   INSERT,600000,7.080,84742
1,so-inline_s20_i1,bench_sort_order,all_desc   SELECT_RANGE,600000,2.130,281756
1,so-inline_s20_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.359,254305
1,so-inline_s20_i1,bench_sort_order,all_desc   UPDATE,600000,7.708,77844
1,so-inline_s20_i1,bench_sort_order,all_desc   REPLACE,600000,8.476,70788
1,so-inline_s20_i1,bench_sort_order,all_desc   DELETE,600000,7.412,80949
1,so-inline_s20_i1,bench_sort_order,mixed      INSERT,600000,7.022,85443
1,so-inline_s20_i1,bench_sort_order,mixed      SELECT_RANGE,600000,2.101,285534
1,so-inline_s20_i1,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.255,266047
1,so-inline_s20_i1,bench_sort_order,mixed      UPDATE,600000,7.261,82631
1,so-inline_s20_i1,bench_sort_order,mixed      REPLACE,600000,9.156,65533
1,so-inline_s20_i1,bench_sort_order,mixed      DELETE,600000,7.007,85631
2,so-inline_s20_i2,bench_memtx,INSERT,1000000,11.570,86433
2,so-inline_s20_i2,bench_memtx,SELECT_POINT,1000000,0.410,2439969
2,so-inline_s20_i2,bench_memtx,SELECT_RANGE,1000000,3.665,272839
2,so-inline_s20_i2,bench_memtx,UPDATE,1000000,13.545,73829
2,so-inline_s20_i2,bench_memtx,REPLACE,1000000,16.125,62016
2,so-inline_s20_i2,bench_memtx,DELETE,1000000,11.592,86265
2,so-inline_s20_i2,bench_vinyl,INSERT,400000,6.169,64835
2,so-inline_s20_i2,bench_vinyl,SELECT_POINT,400000,6.174,64790
2,so-inline_s20_i2,bench_vinyl,SELECT_RANGE,400000,3.318,120559
2,so-inline_s20_i2,bench_vinyl,UPDATE,400000,6.458,61937
2,so-inline_s20_i2,bench_vinyl,REPLACE,400000,6.378,62716
2,so-inline_s20_i2,bench_vinyl,DELETE,400000,5.594,71506
2,so-inline_s20_i2,bench_sort_order,plain      INSERT,600000,7.316,82014
2,so-inline_s20_i2,bench_sort_order,plain      SELECT_RANGE,600000,2.102,285400
2,so-inline_s20_i2,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.344,255986
2,so-inline_s20_i2,bench_sort_order,plain      UPDATE,600000,7.870,76241
2,so-inline_s20_i2,bench_sort_order,plain      REPLACE,600000,9.784,61322
2,so-inline_s20_i2,bench_sort_order,plain      DELETE,600000,7.147,83946
2,so-inline_s20_i2,bench_sort_order,all_desc   INSERT,600000,7.690,78019
2,so-inline_s20_i2,bench_sort_order,all_desc   SELECT_RANGE,600000,2.092,286856
