iteration,prefix,benchmark,label,ops,elapsed_s,tps
1,so-inline_s1_i1,bench_memtx,INSERT,50000,0.542,92199
1,so-inline_s1_i1,bench_memtx,SELECT_POINT,50000,0.023,2193039
1,so-inline_s1_i1,bench_memtx,SELECT_RANGE,50000,0.189,263858
1,so-inline_s1_i1,bench_memtx,UPDATE,50000,0.605,82605
1,so-inline_s1_i1,bench_memtx,REPLACE,50000,0.671,74469
1,so-inline_s1_i1,bench_memtx,DELETE,50000,0.597,83771
1,so-inline_s1_i1,bench_vinyl,INSERT,20000,0.351,57012
1,so-inline_s1_i1,bench_vinyl,SELECT_POINT,20000,0.315,63547
1,so-inline_s1_i1,bench_vinyl,SELECT_RANGE,20000,0.202,99002
1,so-inline_s1_i1,bench_vinyl,UPDATE,20000,0.352,56868
1,so-inline_s1_i1,bench_vinyl,REPLACE,20000,0.261,76489
1,so-inline_s1_i1,bench_vinyl,DELETE,20000,0.245,81714
1,so-inline_s1_i1,bench_sort_order,plain      INSERT,30000,0.336,89225
1,so-inline_s1_i1,bench_sort_order,plain      SELECT_RANGE,30000,0.127,236717
1,so-inline_s1_i1,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.099,303168
1,so-inline_s1_i1,bench_sort_order,plain      UPDATE,30000,0.476,63019
1,so-inline_s1_i1,bench_sort_order,plain      REPLACE,30000,0.371,80969
1,so-inline_s1_i1,bench_sort_order,plain      DELETE,30000,0.331,90740
1,so-inline_s1_i1,bench_sort_order,all_desc   INSERT,30000,0.414,72529
1,so-inline_s1_i1,bench_sort_order,all_desc   SELECT_RANGE,30000,0.109,274085
1,so-inline_s1_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.108,276954
1,so-inline_s1_i1,bench_sort_order,all_desc   UPDATE,30000,0.357,84102
1,so-inline_s1_i1,bench_sort_order,all_desc   REPLACE,30000,0.406,73875
1,so-inline_s1_i1,bench_sort_order,all_desc   DELETE,30000,0.334,89876
1,so-inline_s1_i1,bench_sort_order,mixed      INSERT,30000,0.396,75763
1,so-inline_s1_i1,bench_sort_order,mixed      SELECT_RANGE,30000,0.110,273536
1,so-inline_s1_i1,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.097,309893
1,so-inline_s1_i1,bench_sort_order,mixed      UPDATE,30000,0.311,96426
1,so-inline_s1_i1,bench_sort_order,mixed      REPLACE,30000,0.341,87988
1,so-inline_s1_i1,bench_sort_order,mixed      DELETE,30000,0.333,89999
2,so-inline_s1_i2,bench_memtx,INSERT,50000,0.573,87193
2,so-inline_s1_i2,bench_memtx,SELECT_POINT,50000,0.025,2038310
2,so-inline_s1_i2,bench_memtx,SELECT_RANGE,50000,0.181,276780
2,so-inline_s1_i2,bench_memtx,UPDATE,50000,0.710,70421
2,so-inline_s1_i2,bench_memtx,REPLACE,50000,0.672,74377
2,so-inline_s1_i2,bench_memtx,DELETE,50000,0.613,81560
2,so-inline_s1_i2,bench_vinyl,INSERT,20000,0.327,61248
2,so-inline_s1_i2,bench_vinyl,SELECT_POINT,20000,0.319,62722
2,so-inline_s1_i2,bench_vinyl,SELECT_RANGE,20000,0.213,93916
2,so-inline_s1_i2,bench_vinyl,UPDATE,20000,0.362,55187
2,so-inline_s1_i2,bench_vinyl,REPLACE,20000,0.488,41005
2,so-inline_s1_i2,bench_vinyl,DELETE,20000,0.321,62330
2,so-inline_s1_i2,bench_sort_order,plain      INSERT,30000,0.466,64422
2,so-inline_s1_i2,bench_sort_order,plain      SELECT_RANGE,30000,0.112,268560
2,so-inline_s1_i2,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.092,326552
2,so-inline_s1_i2,bench_sort_order,plain      UPDATE,30000,0.391,76747
2,so-inline_s1_i2,bench_sort_order,plain      REPLACE,30000,0.510,58771
2,so-inline_s1_i2,bench_sort_order,plain      DELETE,30000,0.337,88925
2,so-inline_s1_i2,bench_sort_order,all_desc   INSERT,30000,0.363,82662
2,so-inline_s1_i2,bench_sort_order,all_desc   SELECT_RANGE,30000,0.115,261743
2,so-inline_s1_i2,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.113,264916
2,so-inline_s1_i2,bench_sort_order,all_desc   UPDATE,30000,0.556,53962
2,so-inline_s1_i2,bench_sort_order,all_desc   REPLACE,30000,0.419,71577
2,so-inline_s1_i2,bench_sort_order,all_desc   DELETE,30000,0.292,102666
2,so-inline_s1_i2,bench_sort_order,mixed      INSERT,30000,0.382,78562
2,so-inline_s1_i2,bench_sort_order,mixed      SELECT_RANGE,30000,0.111,271060
2,so-inline_s1_i2,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.097,310433
2,so-inline_s1_i2,bench_sort_order,mixed      UPDATE,30000,0.385,77831
2,so-inline_s1_i2,bench_sort_order,mixed      REPLACE,30000,0.463,64861
2,so-inline_s1_i2,bench_sort_order,mixed      DELETE,30000,0.299,100267
3,so-inline_s1_i3,bench_memtx,INSERT,50000,0.560,89211
3,so-inline_s1_i3,bench_memtx,SELECT_POINT,50000,0.023,2155583
3,so-inline_s1_i3,bench_memtx,SELECT_RANGE,50000,0.182,275130
3,so-inline_s1_i3,bench_memtx,UPDATE,50000,0.609,82050
3,so-inline_s1_i3,bench_memtx,REPLACE,50000,0.617,80997
3,so-inline_s1_i3,bench_memtx,DELETE,50000,0.589,84961
3,so-inline_s1_i3,bench_vinyl,INSERT,20000,0.262,76374
3,so-inline_s1_i3,bench_vinyl,SELECT_POINT,20000,0.251,79687
3,so-inline_s1_i3,bench_vinyl,SELECT_RANGE,20000,0.241,82964
3,so-inline_s1_i3,bench_vinyl,UPDATE,20000,0.254,78783
3,so-inline_s1_i3,bench_vinyl,REPLACE,20000,0.235,85022
3,so-inline_s1_i3,bench_vinyl,DELETE,20000,0.235,85109
3,so-inline_s1_i3,bench_sort_order,plain      INSERT,30000,0.433,69279
3,so-inline_s1_i3,bench_sort_order,plain      SELECT_RANGE,30000,0.109,276103
3,so-inline_s1_i3,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.093,321724
3,so-inline_s1_i3,bench_sort_order,plain      UPDATE,30000,0.491,61160
3,so-inline_s1_i3,bench_sort_order,plain      REPLACE,30000,0.426,70350
3,so-inline_s1_i3,bench_sort_order,plain      DELETE,30000,0.348,86274
3,so-inline_s1_i3,bench_sort_order,all_desc   INSERT,30000,0.364,82432
3,so-inline_s1_i3,bench_sort_order,all_desc   SELECT_RANGE,30000,0.111,270245
