iteration,prefix,benchmark,label,ops,elapsed_s,tps
1,so-inline_s30_i1,bench_memtx,INSERT,1500000,17.994,83361
1,so-inline_s30_i1,bench_memtx,SELECT_POINT,1500000,0.575,2609719
1,so-inline_s30_i1,bench_memtx,SELECT_RANGE,1500000,5.551,270233
1,so-inline_s30_i1,bench_memtx,UPDATE,1500000,20.760,72255
1,so-inline_s30_i1,bench_memtx,REPLACE,1500000,23.148,64799
1,so-inline_s30_i1,bench_memtx,DELETE,1500000,17.112,87658
1,so-inline_s30_i1,bench_vinyl,INSERT,600000,10.626,56467
1,so-inline_s30_i1,bench_vinyl,SELECT_POINT,600000,9.840,60977
1,so-inline_s30_i1,bench_vinyl,SELECT_RANGE,600000,5.154,116414
1,so-inline_s30_i1,bench_vinyl,UPDATE,600000,11.609,51683
1,so-inline_s30_i1,bench_vinyl,REPLACE,600000,11.658,51464
1,so-inline_s30_i1,bench_vinyl,DELETE,600000,8.076,74294
1,so-inline_s30_i1,bench_sort_order,plain      INSERT,900000,11.782,76387
1,so-inline_s30_i1,bench_sort_order,plain      SELECT_RANGE,900000,3.283,274108
1,so-inline_s30_i1,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.433,262156
1,so-inline_s30_i1,bench_sort_order,plain      UPDATE,900000,13.694,65721
1,so-inline_s30_i1,bench_sort_order,plain      REPLACE,900000,15.820,56889
1,so-inline_s30_i1,bench_sort_order,plain      DELETE,900000,11.127,80886
1,so-inline_s30_i1,bench_sort_order,all_desc   INSERT,900000,10.325,87165
1,so-inline_s30_i1,bench_sort_order,all_desc   SELECT_RANGE,900000,3.193,281873
1,so-inline_s30_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,3.330,270295
1,so-inline_s30_i1,bench_sort_order,all_desc   UPDATE,900000,12.940,69550
1,so-inline_s30_i1,bench_sort_order,all_desc   REPLACE,900000,14.256,63132
1,so-inline_s30_i1,bench_sort_order,all_desc   DELETE,900000,10.312,87275
1,so-inline_s30_i1,bench_sort_order,mixed      INSERT,900000,11.923,75481
1,so-inline_s30_i1,bench_sort_order,mixed      SELECT_RANGE,900000,3.263,275817
1,so-inline_s30_i1,bench_sort_order,mixed      SELECT_RANGE_REV,900000,3.332,270141
1,so-inline_s30_i1,bench_sort_order,mixed      UPDATE,900000,12.442,72334
1,so-inline_s30_i1,bench_sort_order,mixed      REPLACE,900000,14.523,61972
1,so-inline_s30_i1,bench_sort_order,mixed      DELETE,900000,10.303,87350
2,so-inline_s30_i2,bench_memtx,INSERT,1500000,19.900,75375
2,so-inline_s30_i2,bench_memtx,SELECT_POINT,1500000,0.622,2411636
2,so-inline_s30_i2,bench_memtx,SELECT_RANGE,1500000,5.618,266986
2,so-inline_s30_i2,bench_memtx,UPDATE,1500000,20.788,72157
2,so-inline_s30_i2,bench_memtx,REPLACE,1500000,24.497,61232
2,so-inline_s30_i2,bench_memtx,DELETE,1500000,17.834,84107
2,so-inline_s30_i2,bench_vinyl,INSERT,600000,9.641,62235
2,so-inline_s30_i2,bench_vinyl,SELECT_POINT,600000,8.408,71357
2,so-inline_s30_i2,bench_vinyl,SELECT_RANGE,600000,5.015,119650
2,so-inline_s30_i2,bench_vinyl,UPDATE,600000,10.404,57667
2,so-inline_s30_i2,bench_vinyl,REPLACE,600000,10.415,57610
2,so-inline_s30_i2,bench_vinyl,DELETE,600000,8.354,71820
2,so-inline_s30_i2,bench_sort_order,plain      INSERT,900000,11.760,76533
2,so-inline_s30_i2,bench_sort_order,plain      SELECT_RANGE,900000,3.215,279970
2,so-inline_s30_i2,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.745,240310
2,so-inline_s30_i2,bench_sort_order,plain      UPDATE,900000,12.548,71723
2,so-inline_s30_i2,bench_sort_order,plain      REPLACE,900000,15.792,56990
2,so-inline_s30_i2,bench_sort_order,plain      DELETE,900000,11.101,81074
2,so-inline_s30_i2,bench_sort_order,all_desc   INSERT,900000,12.668,71043
2,so-inline_s30_i2,bench_sort_order,all_desc   SELECT_RANGE,900000,3.163,284502
2,so-inline_s30_i2,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,3.913,230020
2,so-inline_s30_i2,bench_sort_order,all_desc   UPDATE,900000,15.670,57433
2,so-inline_s30_i2,bench_sort_order,all_desc   REPLACE,900000,17.112,52595
2,so-inline_s30_i2,bench_sort_order,all_desc   DELETE,900000,12.253,73453
2,so-inline_s30_i2,bench_sort_order,mixed      INSERT,900000,12.962,69432
2,so-inline_s30_i2,bench_sort_order,mixed      SELECT_RANGE,900000,3.220,279482
2,so-inline_s30_i2,bench_sort_order,mixed      SELECT_RANGE_REV,900000,4.263,211142
2,so-inline_s30_i2,bench_sort_order,mixed      UPDATE,900000,15.304,58806
2,so-inline_s30_i2,bench_sort_order,mixed      REPLACE,900000,17.326,51945
2,so-inline_s30_i2,bench_sort_order,mixed      DELETE,900000,11.980,75124
3,so-inline_s30_i3,bench_memtx,INSERT,1500000,20.767,72228
3,so-inline_s30_i3,bench_memtx,SELECT_POINT,1500000,0.590,2542594
3,so-inline_s30_i3,bench_memtx,SELECT_RANGE,1500000,5.744,261149
3,so-inline_s30_i3,bench_memtx,UPDATE,1500000,23.627,63487
3,so-inline_s30_i3,bench_memtx,REPLACE,1500000,26.761,56050
3,so-inline_s30_i3,bench_memtx,DELETE,1500000,19.347,77533
3,so-inline_s30_i3,bench_vinyl,INSERT,600000,10.071,59577
3,so-inline_s30_i3,bench_vinyl,SELECT_POINT,600000,10.427,57540
3,so-inline_s30_i3,bench_vinyl,SELECT_RANGE,600000,5.093,117800
3,so-inline_s30_i3,bench_vinyl,UPDATE,600000,11.886,50478
3,so-inline_s30_i3,bench_vinyl,REPLACE,600000,12.291,48816
3,so-inline_s30_i3,bench_vinyl,DELETE,600000,8.523,70397
3,so-inline_s30_i3,bench_sort_order,plain      INSERT,900000,11.197,80377
3,so-inline_s30_i3,bench_sort_order,plain      SELECT_RANGE,900000,3.127,287810
3,so-inline_s30_i3,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.834,234726
3,so-inline_s30_i3,bench_sort_order,plain      UPDATE,900000,13.495,66691
3,so-inline_s30_i3,bench_sort_order,plain      REPLACE,900000,15.934,56484
3,so-inline_s30_i3,bench_sort_order,plain      DELETE,900000,11.880,75756
3,so-inline_s30_i3,bench_sort_order,all_desc   INSERT,900000,13.682,65778
3,so-inline_s30_i3,bench_sort_order,all_desc   SELECT_RANGE,900000,3.209,280472
3,so-inline_s30_i3,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,3.733,241073
3,so-inline_s30_i3,bench_sort_order,all_desc   UPDATE,900000,14.161,63553
3,so-inline_s30_i3,bench_sort_order,all_desc   REPLACE,900000,16.036,56124
3,so-inline_s30_i3,bench_sort_order,all_desc   DELETE,900000,11.797,76290
3,so-inline_s30_i3,bench_sort_order,mixed      INSERT,900000,13.810,65171
3,so-inline_s30_i3,bench_sort_order,mixed      SELECT_RANGE,900000,3.294,273202
3,so-inline_s30_i3,bench_sort_order,mixed      SELECT_RANGE_REV,900000,3.675,244905
3,so-inline_s30_i3,bench_sort_order,mixed      UPDATE,900000,14.518,61990
3,so-inline_s30_i3,bench_sort_order,mixed      REPLACE,900000,16.635,54101
3,so-inline_s30_i3,bench_sort_order,mixed      DELETE,900000,11.391,79011
4,so-inline_s30_i4,bench_memtx,INSERT,1500000,19.639,76378
4,so-inline_s30_i4,bench_memtx,SELECT_POINT,1500000,0.639,2345862
4,so-inline_s30_i4,bench_memtx,SELECT_RANGE,1500000,5.821,257677
4,so-inline_s30_i4,bench_memtx,UPDATE,1500000,22.921,65441
4,so-inline_s30_i4,bench_memtx,REPLACE,1500000,26.491,56622
4,so-inline_s30_i4,bench_memtx,DELETE,1500000,19.433,77189
4,so-inline_s30_i4,bench_vinyl,INSERT,600000,9.501,63151
4,so-inline_s30_i4,bench_vinyl,SELECT_POINT,600000,9.832,61027
4,so-inline_s30_i4,bench_vinyl,SELECT_RANGE,600000,5.301,113192
4,so-inline_s30_i4,bench_vinyl,UPDATE,600000,11.763,51009
4,so-inline_s30_i4,bench_vinyl,REPLACE,600000,12.636,47483
4,so-inline_s30_i4,bench_vinyl,DELETE,600000,9.446,63517
4,so-inline_s30_i4,bench_sort_order,plain      INSERT,900000,13.179,68287
4,so-inline_s30_i4,bench_sort_order,plain      SELECT_RANGE,900000,3.294,273187
4,so-inline_s30_i4,bench_sort_order,plain      SELECT_RANGE_REV,900000,4.126,218146
4,so-inline_s30_i4,bench_sort_order,plain      UPDATE,900000,14.645,61454
4,so-inline_s30_i4,bench_sort_order,plain      REPLACE,900000,17.102,52625
4,so-inline_s30_i4,bench_sort_order,plain      DELETE,900000,11.551,77913
4,so-inline_s30_i4,bench_sort_order,all_desc   INSERT,900000,13.352,67403
4,so-inline_s30_i4,bench_sort_order,all_desc   SELECT_RANGE,900000,3.213,280088
4,so-inline_s30_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,4.165,216087
4,so-inline_s30_i4,bench_sort_order,all_desc   UPDATE,900000,13.158,68401
4,so-inline_s30_i4,bench_sort_order,all_desc   REPLACE,900000,17.660,50963
4,so-inline_s30_i4,bench_sort_order,all_desc   DELETE,900000,11.662,77171
4,so-inline_s30_i4,bench_sort_order,mixed      INSERT,900000,12.252,73459
4,so-inline_s30_i4,bench_sort_order,mixed      SELECT_RANGE,900000,3.099,290450
4,so-inline_s30_i4,bench_sort_order,mixed      SELECT_RANGE_REV,900000,3.903,230579
4,so-inline_s30_i4,bench_sort_order,mixed      UPDATE,900000,12.811,70252
4,so-inline_s30_i4,bench_sort_order,mixed      REPLACE,900000,16.400,54879
4,so-inline_s30_i4,bench_sort_order,mixed      DELETE,900000,10.842,83007
5,so-inline_s30_i5,bench_memtx,INSERT,1500000,19.636,76390
5,so-inline_s30_i5,bench_memtx,SELECT_POINT,1500000,0.644,2330002
5,so-inline_s30_i5,bench_memtx,SELECT_RANGE,1500000,5.813,258033
5,so-inline_s30_i5,bench_memtx,UPDATE,1500000,23.211,64624
5,so-inline_s30_i5,bench_memtx,REPLACE,1500000,25.748,58257
5,so-inline_s30_i5,bench_memtx,DELETE,1500000,17.775,84387
5,so-inline_s30_i5,bench_vinyl,INSERT,600000,9.526,62983
5,so-inline_s30_i5,bench_vinyl,SELECT_POINT,600000,10.582,56701
5,so-inline_s30_i5,bench_vinyl,SELECT_RANGE,600000,5.197,115452
5,so-inline_s30_i5,bench_vinyl,UPDATE,600000,11.288,53152
5,so-inline_s30_i5,bench_vinyl,REPLACE,600000,11.736,51122
5,so-inline_s30_i5,bench_vinyl,DELETE,600000,8.408,71364
5,so-inline_s30_i5,bench_sort_order,plain      INSERT,900000,12.006,74962
5,so-inline_s30_i5,bench_sort_order,plain      SELECT_RANGE,900000,3.145,286163
5,so-inline_s30_i5,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.670,245261
5,so-inline_s30_i5,bench_sort_order,plain      UPDATE,900000,13.077,68821
5,so-inline_s30_i5,bench_sort_order,plain      REPLACE,900000,15.714,57274
5,so-inline_s30_i5,bench_sort_order,plain      DELETE,900000,10.799,83343
5,so-inline_s30_i5,bench_sort_order,all_desc   INSERT,900000,12.063,74606
5,so-inline_s30_i5,bench_sort_order,all_desc   SELECT_RANGE,900000,3.306,272273
5,so-inline_s30_i5,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,3.549,253619
5,so-inline_s30_i5,bench_sort_order,all_desc   UPDATE,900000,14.383,62574
5,so-inline_s30_i5,bench_sort_order,all_desc   REPLACE,900000,15.889,56643
5,so-inline_s30_i5,bench_sort_order,all_desc   DELETE,900000,11.414,78849
5,so-inline_s30_i5,bench_sort_order,mixed      INSERT,900000,12.277,73306
5,so-inline_s30_i5,bench_sort_order,mixed      SELECT_RANGE,900000,3.165,284360
5,so-inline_s30_i5,bench_sort_order,mixed      SELECT_RANGE_REV,900000,3.386,265832
5,so-inline_s30_i5,bench_sort_order,mixed      UPDATE,900000,13.858,64944
5,so-inline_s30_i5,bench_sort_order,mixed      REPLACE,900000,16.656,54034
5,so-inline_s30_i5,bench_sort_order,mixed      DELETE,900000,11.970,75189
6,so-inline_s30_i6,bench_memtx,INSERT,1500000,20.263,74025
6,so-inline_s30_i6,bench_memtx,SELECT_POINT,1500000,0.545,2753012
6,so-inline_s30_i6,bench_memtx,SELECT_RANGE,1500000,5.781,259484
6,so-inline_s30_i6,bench_memtx,UPDATE,1500000,22.972,65295
6,so-inline_s30_i6,bench_memtx,REPLACE,1500000,26.783,56005
6,so-inline_s30_i6,bench_memtx,DELETE,1500000,18.268,82110
6,so-inline_s30_i6,bench_vinyl,INSERT,600000,8.988,66752
6,so-inline_s30_i6,bench_vinyl,SELECT_POINT,600000,10.690,56128
6,so-inline_s30_i6,bench_vinyl,SELECT_RANGE,600000,4.983,120409
6,so-inline_s30_i6,bench_vinyl,UPDATE,600000,11.163,53748
6,so-inline_s30_i6,bench_vinyl,REPLACE,600000,11.387,52689
6,so-inline_s30_i6,bench_vinyl,DELETE,600000,8.280,72460
6,so-inline_s30_i6,bench_sort_order,plain      INSERT,900000,12.707,70829
6,so-inline_s30_i6,bench_sort_order,plain      SELECT_RANGE,900000,3.201,281201
6,so-inline_s30_i6,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.910,230170
6,so-inline_s30_i6,bench_sort_order,plain      UPDATE,900000,12.223,73634
6,so-inline_s30_i6,bench_sort_order,plain      REPLACE,900000,15.272,58932
6,so-inline_s30_i6,bench_sort_order,plain      DELETE,900000,11.341,79356
6,so-inline_s30_i6,bench_sort_order,all_desc   INSERT,900000,12.944,69530
6,so-inline_s30_i6,bench_sort_order,all_desc   SELECT_RANGE,900000,3.264,275699
6,so-inline_s30_i6,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,4.011,224367
6,so-inline_s30_i6,bench_sort_order,all_desc   UPDATE,900000,15.181,59283
6,so-inline_s30_i6,bench_sort_order,all_desc   REPLACE,900000,16.253,55375
