prefix,benchmark,label,ops,elapsed_s,tps
so_s30_i10,bench_memtx,INSERT,1500000,19.871,75487
so_s30_i10,bench_memtx,SELECT_POINT,1500000,0.617,2429264
so_s30_i10,bench_memtx,SELECT_RANGE,1500000,6.103,245791
so_s30_i10,bench_memtx,UPDATE,1500000,23.424,64036
so_s30_i10,bench_memtx,REPLACE,1500000,27.796,53964
so_s30_i10,bench_memtx,DELETE,1500000,19.079,78618
so_s30_i10,bench_vinyl,INSERT,600000,10.777,55676
so_s30_i10,bench_vinyl,SELECT_POINT,600000,10.338,58035
so_s30_i10,bench_vinyl,SELECT_RANGE,600000,5.248,114326
so_s30_i10,bench_vinyl,UPDATE,600000,12.106,49563
so_s30_i10,bench_vinyl,REPLACE,600000,12.378,48473
so_s30_i10,bench_vinyl,DELETE,600000,8.771,68406
so_s30_i10,bench_sort_order,plain      INSERT,900000,13.005,69202
so_s30_i10,bench_sort_order,plain      SELECT_RANGE,900000,3.364,267577
so_s30_i10,bench_sort_order,plain      SELECT_RANGE_REV,900000,4.055,221966
so_s30_i10,bench_sort_order,plain      UPDATE,900000,15.297,58836
so_s30_i10,bench_sort_order,plain      REPLACE,900000,17.017,52888
so_s30_i10,bench_sort_order,plain      DELETE,900000,12.346,72900
so_s30_i10,bench_sort_order,all_desc   INSERT,900000,13.453,66900
so_s30_i10,bench_sort_order,all_desc   SELECT_RANGE,900000,3.377,266510
so_s30_i10,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,4.083,220421
so_s30_i10,bench_sort_order,all_desc   UPDATE,900000,16.260,55352
so_s30_i10,bench_sort_order,all_desc   REPLACE,900000,17.315,51977
so_s30_i10,bench_sort_order,all_desc   DELETE,900000,11.733,76706
so_s30_i10,bench_sort_order,mixed      INSERT,900000,13.530,66518
so_s30_i10,bench_sort_order,mixed      SELECT_RANGE,900000,3.365,267457
so_s30_i10,bench_sort_order,mixed      SELECT_RANGE_REV,900000,4.158,216436
so_s30_i10,bench_sort_order,mixed      UPDATE,900000,14.749,61019
so_s30_i10,bench_sort_order,mixed      REPLACE,900000,17.127,52549
so_s30_i10,bench_sort_order,mixed      DELETE,900000,12.241,73520
