prefix,benchmark,label,ops,elapsed_s,tps
master_s30_i1,bench_sort_order,plain      INSERT,900000,10.993,81871
master_s30_i1,bench_sort_order,plain      SELECT_RANGE,900000,3.186,282471
master_s30_i1,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.839,234456
master_s30_i1,bench_sort_order,plain      UPDATE,900000,12.221,73643
master_s30_i1,bench_sort_order,plain      REPLACE,900000,14.975,60099
master_s30_i1,bench_sort_order,plain      DELETE,900000,9.854,91329
master_s30_i1,bench_sort_order,all_desc   INSERT,900000,10.825,83143
master_s30_i1,bench_sort_order,all_desc   SELECT_RANGE,900000,3.152,285568
master_s30_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,3.853,233592
master_s30_i1,bench_sort_order,all_desc   UPDATE,900000,13.074,68838
master_s30_i1,bench_sort_order,all_desc   REPLACE,900000,14.917,60333
master_s30_i1,bench_sort_order,all_desc   DELETE,900000,10.157,88608
master_s30_i1,bench_sort_order,mixed      INSERT,900000,11.275,79825
master_s30_i1,bench_sort_order,mixed      SELECT_RANGE,900000,3.149,285840
master_s30_i1,bench_sort_order,mixed      SELECT_RANGE_REV,900000,3.728,241409
master_s30_i1,bench_sort_order,mixed      UPDATE,900000,12.878,69885
master_s30_i1,bench_sort_order,mixed      REPLACE,900000,15.007,59973
master_s30_i1,bench_sort_order,mixed      DELETE,900000,10.595,84944
