prefix,benchmark,label,ops,elapsed_s,tps
master_s10_i9,bench_memtx,INSERT,500000,5.991,83453
master_s10_i9,bench_memtx,SELECT_POINT,500000,0.187,2670685
master_s10_i9,bench_memtx,SELECT_RANGE,500000,2.168,230664
master_s10_i9,bench_memtx,UPDATE,500000,6.742,74165
master_s10_i9,bench_memtx,REPLACE,500000,8.245,60640
master_s10_i9,bench_memtx,DELETE,500000,6.428,77784
master_s10_i9,bench_vinyl,INSERT,200000,3.129,63926
master_s10_i9,bench_vinyl,SELECT_POINT,200000,3.210,62312
master_s10_i9,bench_vinyl,SELECT_RANGE,200000,1.731,115533
master_s10_i9,bench_vinyl,UPDATE,200000,3.533,56606
master_s10_i9,bench_vinyl,REPLACE,200000,3.294,60725
master_s10_i9,bench_vinyl,DELETE,200000,2.568,77872
master_s10_i9,bench_sort_order,plain      INSERT,300000,3.616,82974
master_s10_i9,bench_sort_order,plain      SELECT_RANGE,300000,1.050,285641
master_s10_i9,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.023,293394
master_s10_i9,bench_sort_order,plain      UPDATE,300000,4.548,65962
master_s10_i9,bench_sort_order,plain      REPLACE,300000,5.071,59161
master_s10_i9,bench_sort_order,plain      DELETE,300000,3.322,90315
master_s10_i9,bench_sort_order,all_desc   INSERT,300000,3.842,78074
master_s10_i9,bench_sort_order,all_desc   SELECT_RANGE,300000,1.043,287516
master_s10_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.024,292864
master_s10_i9,bench_sort_order,all_desc   UPDATE,300000,3.584,83713
master_s10_i9,bench_sort_order,all_desc   REPLACE,300000,5.330,56285
master_s10_i9,bench_sort_order,all_desc   DELETE,300000,3.629,82657
master_s10_i9,bench_sort_order,mixed      INSERT,300000,3.610,83112
master_s10_i9,bench_sort_order,mixed      SELECT_RANGE,300000,1.052,285283
master_s10_i9,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.009,297224
master_s10_i9,bench_sort_order,mixed      UPDATE,300000,4.189,71624
master_s10_i9,bench_sort_order,mixed      REPLACE,300000,3.647,82265
master_s10_i9,bench_sort_order,mixed      DELETE,300000,3.351,89519
