prefix,benchmark,label,ops,elapsed_s,tps
master_s5_i9,bench_sort_order,plain      INSERT,150000,2.164,69312
master_s5_i9,bench_sort_order,plain      SELECT_RANGE,150000,0.540,277609
master_s5_i9,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.524,286164
master_s5_i9,bench_sort_order,plain      UPDATE,150000,2.076,72237
master_s5_i9,bench_sort_order,plain      REPLACE,150000,2.392,62700
master_s5_i9,bench_sort_order,plain      DELETE,150000,1.836,81693
master_s5_i9,bench_sort_order,all_desc   INSERT,150000,1.894,79188
master_s5_i9,bench_sort_order,all_desc   SELECT_RANGE,150000,0.535,280245
master_s5_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.506,296499
master_s5_i9,bench_sort_order,all_desc   UPDATE,150000,1.988,75470
master_s5_i9,bench_sort_order,all_desc   REPLACE,150000,2.323,64567
master_s5_i9,bench_sort_order,all_desc   DELETE,150000,1.815,82632
master_s5_i9,bench_sort_order,mixed      INSERT,150000,2.039,73563
master_s5_i9,bench_sort_order,mixed      SELECT_RANGE,150000,0.539,278497
master_s5_i9,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.510,294339
master_s5_i9,bench_sort_order,mixed      UPDATE,150000,2.203,68088
master_s5_i9,bench_sort_order,mixed      REPLACE,150000,2.624,57156
master_s5_i9,bench_sort_order,mixed      DELETE,150000,1.859,80703
