prefix,benchmark,label,ops,elapsed_s,tps
so-inline_s5_i1,bench_sort_order,plain      INSERT,150000,1.809,82929
so-inline_s5_i1,bench_sort_order,plain      SELECT_RANGE,150000,0.525,285588
so-inline_s5_i1,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.533,281643
so-inline_s5_i1,bench_sort_order,plain      UPDATE,150000,2.257,66463
so-inline_s5_i1,bench_sort_order,plain      REPLACE,150000,2.272,66019
so-inline_s5_i1,bench_sort_order,plain      DELETE,150000,1.699,88278
so-inline_s5_i1,bench_sort_order,all_desc   INSERT,150000,1.709,87752
so-inline_s5_i1,bench_sort_order,all_desc   SELECT_RANGE,150000,0.542,276860
so-inline_s5_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.531,282622
so-inline_s5_i1,bench_sort_order,all_desc   UPDATE,150000,1.983,75642
so-inline_s5_i1,bench_sort_order,all_desc   REPLACE,150000,2.824,53115
so-inline_s5_i1,bench_sort_order,all_desc   DELETE,150000,1.650,90909
so-inline_s5_i1,bench_sort_order,mixed      INSERT,150000,1.860,80633
so-inline_s5_i1,bench_sort_order,mixed      SELECT_RANGE,150000,0.591,253996
so-inline_s5_i1,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.565,265553
so-inline_s5_i1,bench_sort_order,mixed      UPDATE,150000,2.009,74669
so-inline_s5_i1,bench_sort_order,mixed      REPLACE,150000,2.066,72615
so-inline_s5_i1,bench_sort_order,mixed      DELETE,150000,1.562,96041
