prefix,benchmark,label,ops,elapsed_s,tps
master_s1_i1,bench_sort_order,plain      INSERT,30000,0.282,106255
master_s1_i1,bench_sort_order,plain      SELECT_RANGE,30000,0.098,306678
master_s1_i1,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.090,331804
master_s1_i1,bench_sort_order,plain      DELETE,30000,0.474,63346
master_s1_i1,bench_sort_order,all_desc   INSERT,30000,0.342,87670
master_s1_i1,bench_sort_order,all_desc   SELECT_RANGE,30000,0.105,284619
master_s1_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.094,318089
master_s1_i1,bench_sort_order,all_desc   DELETE,30000,0.290,103389
master_s1_i1,bench_sort_order,mixed      INSERT,30000,0.305,98404
master_s1_i1,bench_sort_order,mixed      SELECT_RANGE,30000,0.109,274348
master_s1_i1,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.096,312984
master_s1_i1,bench_sort_order,mixed      DELETE,30000,0.244,122881
