prefix,benchmark,label,ops,elapsed_s,tps
so_s10_i6,bench_sort_order,plain      INSERT,300000,3.766,79654
so_s10_i6,bench_sort_order,plain      SELECT_RANGE,300000,1.056,284102
so_s10_i6,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.032,290638
so_s10_i6,bench_sort_order,plain      UPDATE,300000,3.827,78394
so_s10_i6,bench_sort_order,plain      REPLACE,300000,4.810,62363
so_s10_i6,bench_sort_order,plain      DELETE,300000,3.592,83508
so_s10_i6,bench_sort_order,all_desc   INSERT,300000,4.223,71040
so_s10_i6,bench_sort_order,all_desc   SELECT_RANGE,300000,1.080,277689
so_s10_i6,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.052,285122
so_s10_i6,bench_sort_order,all_desc   UPDATE,300000,4.333,69232
so_s10_i6,bench_sort_order,all_desc   REPLACE,300000,5.024,59711
so_s10_i6,bench_sort_order,all_desc   DELETE,300000,4.091,73324
so_s10_i6,bench_sort_order,mixed      INSERT,300000,3.846,77995
so_s10_i6,bench_sort_order,mixed      SELECT_RANGE,300000,1.075,278997
so_s10_i6,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.044,287454
so_s10_i6,bench_sort_order,mixed      UPDATE,300000,4.358,68843
so_s10_i6,bench_sort_order,mixed      REPLACE,300000,4.524,66316
so_s10_i6,bench_sort_order,mixed      DELETE,300000,3.791,79131
