prefix,benchmark,label,ops,elapsed_s,tps
master_s20_i1,bench_memtx,INSERT,1000000,11.339,88192
master_s20_i1,bench_memtx,SELECT_POINT,1000000,0.430,2325327
master_s20_i1,bench_memtx,SELECT_RANGE,1000000,3.357,297860
master_s20_i1,bench_memtx,DELETE,1000000,12.068,82865
master_s20_i1,bench_vinyl,INSERT,400000,6.322,63267
master_s20_i1,bench_vinyl,SELECT_POINT,400000,5.186,77135
master_s20_i1,bench_vinyl,SELECT_RANGE,400000,3.172,126102
master_s20_i1,bench_vinyl,DELETE,400000,3.970,100761
master_s20_i1,bench_sort_order,plain      INSERT,600000,6.878,87236
master_s20_i1,bench_sort_order,plain      SELECT_RANGE,600000,2.037,294585
master_s20_i1,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.359,254390
master_s20_i1,bench_sort_order,plain      DELETE,600000,6.372,94168
master_s20_i1,bench_sort_order,all_desc   INSERT,600000,6.391,93876
master_s20_i1,bench_sort_order,all_desc   SELECT_RANGE,600000,2.039,294196
master_s20_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.388,251305
master_s20_i1,bench_sort_order,all_desc   DELETE,600000,6.902,86937
master_s20_i1,bench_sort_order,mixed      INSERT,600000,7.474,80280
master_s20_i1,bench_sort_order,mixed      SELECT_RANGE,600000,2.031,295434
master_s20_i1,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.381,251954
master_s20_i1,bench_sort_order,mixed      DELETE,600000,7.435,80696
