prefix,benchmark,label,ops,elapsed_s,tps
so_s1_i4,bench_sort_order,plain      INSERT,30000,0.262,114475
so_s1_i4,bench_sort_order,plain      SELECT_RANGE,30000,0.118,254673
so_s1_i4,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.100,299909
so_s1_i4,bench_sort_order,plain      DELETE,30000,0.313,95813
so_s1_i4,bench_sort_order,all_desc   INSERT,30000,0.385,77946
so_s1_i4,bench_sort_order,all_desc   SELECT_RANGE,30000,0.101,297512
so_s1_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.099,303725
so_s1_i4,bench_sort_order,all_desc   DELETE,30000,0.320,93755
so_s1_i4,bench_sort_order,mixed      INSERT,30000,0.316,94830
so_s1_i4,bench_sort_order,mixed      SELECT_RANGE,30000,0.106,282425
so_s1_i4,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.102,293459
so_s1_i4,bench_sort_order,mixed      DELETE,30000,0.306,98133
