prefix,benchmark,label,ops,elapsed_s,tps
master_s10_i8,bench_sort_order,plain      INSERT,300000,3.967,75632
master_s10_i8,bench_sort_order,plain      SELECT_RANGE,300000,1.076,278936
master_s10_i8,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.005,298635
master_s10_i8,bench_sort_order,plain      UPDATE,300000,3.893,77054
master_s10_i8,bench_sort_order,plain      REPLACE,300000,4.046,74150
master_s10_i8,bench_sort_order,plain      DELETE,300000,3.294,91074
master_s10_i8,bench_sort_order,all_desc   INSERT,300000,3.227,92969
master_s10_i8,bench_sort_order,all_desc   SELECT_RANGE,300000,1.018,294776
master_s10_i8,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.019,294303
master_s10_i8,bench_sort_order,all_desc   UPDATE,300000,4.429,67729
master_s10_i8,bench_sort_order,all_desc   REPLACE,300000,5.021,59744
master_s10_i8,bench_sort_order,all_desc   DELETE,300000,3.328,90156
master_s10_i8,bench_sort_order,mixed      INSERT,300000,3.132,95776
master_s10_i8,bench_sort_order,mixed      SELECT_RANGE,300000,1.044,287252
master_s10_i8,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.000,300110
master_s10_i8,bench_sort_order,mixed      UPDATE,300000,4.583,65458
master_s10_i8,bench_sort_order,mixed      REPLACE,300000,4.611,65058
master_s10_i8,bench_sort_order,mixed      DELETE,300000,3.520,85228
