prefix,benchmark,label,ops,elapsed_s,tps
so_s30_i7,bench_sort_order,plain      INSERT,900000,12.710,70811
so_s30_i7,bench_sort_order,plain      SELECT_RANGE,900000,3.390,265491
so_s30_i7,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.823,235405
so_s30_i7,bench_sort_order,plain      UPDATE,900000,13.772,65349
so_s30_i7,bench_sort_order,plain      REPLACE,900000,16.475,54628
so_s30_i7,bench_sort_order,plain      DELETE,900000,11.433,78721
so_s30_i7,bench_sort_order,all_desc   INSERT,900000,12.299,73177
so_s30_i7,bench_sort_order,all_desc   SELECT_RANGE,900000,3.301,272650
so_s30_i7,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,3.752,239844
so_s30_i7,bench_sort_order,all_desc   UPDATE,900000,13.740,65503
so_s30_i7,bench_sort_order,all_desc   REPLACE,900000,16.239,55421
so_s30_i7,bench_sort_order,all_desc   DELETE,900000,11.915,75536
so_s30_i7,bench_sort_order,mixed      INSERT,900000,12.820,70203
so_s30_i7,bench_sort_order,mixed      SELECT_RANGE,900000,3.303,272445
so_s30_i7,bench_sort_order,mixed      SELECT_RANGE_REV,900000,3.772,238583
so_s30_i7,bench_sort_order,mixed      UPDATE,900000,14.714,61167
so_s30_i7,bench_sort_order,mixed      REPLACE,900000,16.182,55616
so_s30_i7,bench_sort_order,mixed      DELETE,900000,12.113,74300
