prefix,benchmark,label,ops,elapsed_s,tps
master_s1_i2,bench_sort_order,plain      INSERT,30000,0.395,76025
master_s1_i2,bench_sort_order,plain      SELECT_RANGE,30000,0.111,270180
master_s1_i2,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.099,303435
master_s1_i2,bench_sort_order,plain      DELETE,30000,0.332,90344
master_s1_i2,bench_sort_order,all_desc   INSERT,30000,0.474,63241
master_s1_i2,bench_sort_order,all_desc   SELECT_RANGE,30000,0.099,303108
master_s1_i2,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.104,288664
master_s1_i2,bench_sort_order,all_desc   DELETE,30000,0.311,96512
master_s1_i2,bench_sort_order,mixed      INSERT,30000,0.311,96451
master_s1_i2,bench_sort_order,mixed      SELECT_RANGE,30000,0.100,299274
master_s1_i2,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.096,312813
master_s1_i2,bench_sort_order,mixed      DELETE,30000,0.304,98670
