prefix,benchmark,label,ops,elapsed_s,tps
so-inline_s20_i7,bench_memtx,INSERT,1000000,12.547,79699
so-inline_s20_i7,bench_memtx,SELECT_POINT,1000000,0.395,2529786
so-inline_s20_i7,bench_memtx,SELECT_RANGE,1000000,3.579,279408
so-inline_s20_i7,bench_memtx,UPDATE,1000000,12.995,76951
so-inline_s20_i7,bench_memtx,REPLACE,1000000,13.922,71829
so-inline_s20_i7,bench_memtx,DELETE,1000000,11.720,85325
so-inline_s20_i7,bench_vinyl,INSERT,400000,5.461,73246
so-inline_s20_i7,bench_vinyl,SELECT_POINT,400000,6.997,57168
so-inline_s20_i7,bench_vinyl,SELECT_RANGE,400000,3.281,121929
so-inline_s20_i7,bench_vinyl,UPDATE,400000,7.235,55283
so-inline_s20_i7,bench_vinyl,REPLACE,400000,6.836,58509
so-inline_s20_i7,bench_vinyl,DELETE,400000,4.753,84165
so-inline_s20_i7,bench_sort_order,plain      INSERT,600000,7.632,78621
so-inline_s20_i7,bench_sort_order,plain      SELECT_RANGE,600000,2.055,291945
so-inline_s20_i7,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.014,297930
so-inline_s20_i7,bench_sort_order,plain      UPDATE,600000,8.299,72299
so-inline_s20_i7,bench_sort_order,plain      REPLACE,600000,8.952,67021
so-inline_s20_i7,bench_sort_order,plain      DELETE,600000,6.890,87076
so-inline_s20_i7,bench_sort_order,all_desc   INSERT,600000,6.974,86036
so-inline_s20_i7,bench_sort_order,all_desc   SELECT_RANGE,600000,2.099,285825
so-inline_s20_i7,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.058,291597
so-inline_s20_i7,bench_sort_order,all_desc   UPDATE,600000,8.625,69561
so-inline_s20_i7,bench_sort_order,all_desc   REPLACE,600000,9.341,64231
so-inline_s20_i7,bench_sort_order,all_desc   DELETE,600000,7.085,84684
so-inline_s20_i7,bench_sort_order,mixed      INSERT,600000,6.589,91058
so-inline_s20_i7,bench_sort_order,mixed      SELECT_RANGE,600000,2.102,285449
so-inline_s20_i7,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.043,293659
so-inline_s20_i7,bench_sort_order,mixed      UPDATE,600000,8.402,71411
so-inline_s20_i7,bench_sort_order,mixed      REPLACE,600000,9.440,63558
so-inline_s20_i7,bench_sort_order,mixed      DELETE,600000,6.847,87634
