prefix,benchmark,label,ops,elapsed_s,tps
so_s1_i9,bench_sort_order,plain      INSERT,30000,0.339,88597
so_s1_i9,bench_sort_order,plain      SELECT_RANGE,30000,0.110,273104
so_s1_i9,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.100,300034
so_s1_i9,bench_sort_order,plain      DELETE,30000,0.387,77427
so_s1_i9,bench_sort_order,all_desc   INSERT,30000,0.448,66911
so_s1_i9,bench_sort_order,all_desc   SELECT_RANGE,30000,0.108,278610
so_s1_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.098,305439
so_s1_i9,bench_sort_order,all_desc   DELETE,30000,0.326,92056
so_s1_i9,bench_sort_order,mixed      INSERT,30000,0.357,83935
so_s1_i9,bench_sort_order,mixed      SELECT_RANGE,30000,0.107,280012
so_s1_i9,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.100,301308
so_s1_i9,bench_sort_order,mixed      DELETE,30000,0.324,92633
