prefix,benchmark,label,ops,elapsed_s,tps
so-inline_s10_i9,bench_memtx,INSERT,500000,5.720,87415
so-inline_s10_i9,bench_memtx,SELECT_POINT,500000,0.223,2239045
so-inline_s10_i9,bench_memtx,SELECT_RANGE,500000,1.809,276470
so-inline_s10_i9,bench_memtx,UPDATE,500000,8.118,61593
so-inline_s10_i9,bench_memtx,REPLACE,500000,7.940,62972
so-inline_s10_i9,bench_memtx,DELETE,500000,5.758,86839
so-inline_s10_i9,bench_vinyl,INSERT,200000,2.970,67338
so-inline_s10_i9,bench_vinyl,SELECT_POINT,200000,3.194,62623
so-inline_s10_i9,bench_vinyl,SELECT_RANGE,200000,1.656,120751
so-inline_s10_i9,bench_vinyl,UPDATE,200000,4.013,49843
so-inline_s10_i9,bench_vinyl,REPLACE,200000,3.546,56398
so-inline_s10_i9,bench_vinyl,DELETE,200000,2.749,72762
so-inline_s10_i9,bench_sort_order,plain      INSERT,300000,4.217,71143
so-inline_s10_i9,bench_sort_order,plain      SELECT_RANGE,300000,1.056,284180
so-inline_s10_i9,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.055,284490
so-inline_s10_i9,bench_sort_order,plain      UPDATE,300000,3.967,75623
so-inline_s10_i9,bench_sort_order,plain      REPLACE,300000,4.054,74006
so-inline_s10_i9,bench_sort_order,plain      DELETE,300000,3.657,82023
so-inline_s10_i9,bench_sort_order,all_desc   INSERT,300000,4.510,66517
so-inline_s10_i9,bench_sort_order,all_desc   SELECT_RANGE,300000,1.078,278242
so-inline_s10_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.036,289444
so-inline_s10_i9,bench_sort_order,all_desc   UPDATE,300000,3.670,81736
so-inline_s10_i9,bench_sort_order,all_desc   REPLACE,300000,3.981,75361
so-inline_s10_i9,bench_sort_order,all_desc   DELETE,300000,3.051,98327
so-inline_s10_i9,bench_sort_order,mixed      INSERT,300000,3.520,85227
so-inline_s10_i9,bench_sort_order,mixed      SELECT_RANGE,300000,1.097,273353
so-inline_s10_i9,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.047,286639
so-inline_s10_i9,bench_sort_order,mixed      UPDATE,300000,3.763,79730
so-inline_s10_i9,bench_sort_order,mixed      REPLACE,300000,3.822,78489
so-inline_s10_i9,bench_sort_order,mixed      DELETE,300000,3.347,89639
