prefix,benchmark,label,ops,elapsed_s,tps
master_s5_i10,bench_sort_order,plain      INSERT,150000,2.018,74340
master_s5_i10,bench_sort_order,plain      SELECT_RANGE,150000,0.543,276035
master_s5_i10,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.521,288088
master_s5_i10,bench_sort_order,plain      UPDATE,150000,2.115,70922
master_s5_i10,bench_sort_order,plain      REPLACE,150000,2.338,64157
master_s5_i10,bench_sort_order,plain      DELETE,150000,1.883,79664
master_s5_i10,bench_sort_order,all_desc   INSERT,150000,2.241,66942
master_s5_i10,bench_sort_order,all_desc   SELECT_RANGE,150000,0.568,264088
master_s5_i10,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.523,286565
master_s5_i10,bench_sort_order,all_desc   UPDATE,150000,2.203,68085
master_s5_i10,bench_sort_order,all_desc   REPLACE,150000,2.516,59613
master_s5_i10,bench_sort_order,all_desc   DELETE,150000,1.694,88548
master_s5_i10,bench_sort_order,mixed      INSERT,150000,2.071,72417
master_s5_i10,bench_sort_order,mixed      SELECT_RANGE,150000,0.543,276310
master_s5_i10,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.515,291114
master_s5_i10,bench_sort_order,mixed      UPDATE,150000,2.090,71755
master_s5_i10,bench_sort_order,mixed      REPLACE,150000,2.439,61498
master_s5_i10,bench_sort_order,mixed      DELETE,150000,1.763,85073
