prefix,benchmark,label,ops,elapsed_s,tps
master_s1_i9,bench_sort_order,plain      INSERT,30000,0.313,95699
master_s1_i9,bench_sort_order,plain      SELECT_RANGE,30000,0.096,313810
master_s1_i9,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.098,306578
master_s1_i9,bench_sort_order,plain      UPDATE,30000,0.365,82214
master_s1_i9,bench_sort_order,plain      REPLACE,30000,0.281,106633
master_s1_i9,bench_sort_order,plain      DELETE,30000,0.321,93317
master_s1_i9,bench_sort_order,all_desc   INSERT,30000,0.335,89590
master_s1_i9,bench_sort_order,all_desc   SELECT_RANGE,30000,0.108,276509
master_s1_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.097,308117
master_s1_i9,bench_sort_order,all_desc   UPDATE,30000,0.426,70378
master_s1_i9,bench_sort_order,all_desc   REPLACE,30000,0.320,93780
master_s1_i9,bench_sort_order,all_desc   DELETE,30000,0.432,69441
master_s1_i9,bench_sort_order,mixed      INSERT,30000,0.411,72956
master_s1_i9,bench_sort_order,mixed      SELECT_RANGE,30000,0.109,274887
master_s1_i9,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.100,300809
master_s1_i9,bench_sort_order,mixed      UPDATE,30000,0.350,85670
master_s1_i9,bench_sort_order,mixed      REPLACE,30000,0.476,62968
master_s1_i9,bench_sort_order,mixed      DELETE,30000,0.278,107915
