prefix,benchmark,label,ops,elapsed_s,tps
master_s5_i7,bench_memtx,INSERT,250000,3.043,82151
master_s5_i7,bench_memtx,SELECT_POINT,250000,0.091,2752015
master_s5_i7,bench_memtx,SELECT_RANGE,250000,0.898,278450
master_s5_i7,bench_memtx,UPDATE,250000,3.319,75314
master_s5_i7,bench_memtx,REPLACE,250000,3.694,67683
master_s5_i7,bench_memtx,DELETE,250000,2.945,84902
master_s5_i7,bench_vinyl,INSERT,100000,1.699,58862
master_s5_i7,bench_vinyl,SELECT_POINT,100000,1.746,57279
master_s5_i7,bench_vinyl,SELECT_RANGE,100000,0.920,108668
master_s5_i7,bench_vinyl,UPDATE,100000,1.717,58255
master_s5_i7,bench_vinyl,REPLACE,100000,1.854,53940
master_s5_i7,bench_vinyl,DELETE,100000,1.412,70805
master_s5_i7,bench_sort_order,plain      INSERT,150000,1.820,82407
master_s5_i7,bench_sort_order,plain      SELECT_RANGE,150000,0.549,273093
master_s5_i7,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.501,299232
master_s5_i7,bench_sort_order,plain      UPDATE,150000,2.375,63164
master_s5_i7,bench_sort_order,plain      REPLACE,150000,2.428,61772
master_s5_i7,bench_sort_order,plain      DELETE,150000,1.750,85729
master_s5_i7,bench_sort_order,all_desc   INSERT,150000,2.091,71720
master_s5_i7,bench_sort_order,all_desc   SELECT_RANGE,150000,0.543,276496
master_s5_i7,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.526,285256
master_s5_i7,bench_sort_order,all_desc   UPDATE,150000,2.188,68565
master_s5_i7,bench_sort_order,all_desc   REPLACE,150000,2.347,63908
master_s5_i7,bench_sort_order,all_desc   DELETE,150000,1.780,84260
master_s5_i7,bench_sort_order,mixed      INSERT,150000,1.961,76473
master_s5_i7,bench_sort_order,mixed      SELECT_RANGE,150000,0.541,277089
master_s5_i7,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.518,289837
master_s5_i7,bench_sort_order,mixed      UPDATE,150000,2.066,72586
master_s5_i7,bench_sort_order,mixed      REPLACE,150000,2.454,61115
master_s5_i7,bench_sort_order,mixed      DELETE,150000,1.789,83823
