prefix,benchmark,label,ops,elapsed_s,tps
so_s5_i9,bench_sort_order,plain      INSERT,150000,2.052,73083
so_s5_i9,bench_sort_order,plain      SELECT_RANGE,150000,0.521,287875
so_s5_i9,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.524,286337
so_s5_i9,bench_sort_order,plain      DELETE,150000,1.543,97219
so_s5_i9,bench_sort_order,all_desc   INSERT,150000,1.620,92602
so_s5_i9,bench_sort_order,all_desc   SELECT_RANGE,150000,0.517,290066
so_s5_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.500,300221
so_s5_i9,bench_sort_order,all_desc   DELETE,150000,1.799,83388
so_s5_i9,bench_sort_order,mixed      INSERT,150000,1.672,89710
so_s5_i9,bench_sort_order,mixed      SELECT_RANGE,150000,0.509,294863
so_s5_i9,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.496,302390
so_s5_i9,bench_sort_order,mixed      DELETE,150000,1.576,95163
