prefix,benchmark,label,ops,elapsed_s,tps
master_s1_i6,bench_sort_order,plain      INSERT,30000,0.437,68718
master_s1_i6,bench_sort_order,plain      SELECT_RANGE,30000,0.117,255467
master_s1_i6,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.099,303193
master_s1_i6,bench_sort_order,plain      UPDATE,30000,0.477,62891
master_s1_i6,bench_sort_order,plain      REPLACE,30000,0.340,88233
master_s1_i6,bench_sort_order,plain      DELETE,30000,0.291,102945
master_s1_i6,bench_sort_order,all_desc   INSERT,30000,0.396,75820
master_s1_i6,bench_sort_order,all_desc   SELECT_RANGE,30000,0.104,288576
master_s1_i6,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.098,305058
master_s1_i6,bench_sort_order,all_desc   UPDATE,30000,0.373,80326
master_s1_i6,bench_sort_order,all_desc   REPLACE,30000,0.313,95894
master_s1_i6,bench_sort_order,all_desc   DELETE,30000,0.304,98723
master_s1_i6,bench_sort_order,mixed      INSERT,30000,0.327,91835
master_s1_i6,bench_sort_order,mixed      SELECT_RANGE,30000,0.104,287912
master_s1_i6,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.098,307393
master_s1_i6,bench_sort_order,mixed      UPDATE,30000,0.432,69500
master_s1_i6,bench_sort_order,mixed      REPLACE,30000,0.354,84818
master_s1_i6,bench_sort_order,mixed      DELETE,30000,0.249,120334
