prefix,benchmark,label,ops,elapsed_s,tps
master_s5_i9,bench_memtx,INSERT,250000,2.870,87095
master_s5_i9,bench_memtx,SELECT_POINT,250000,0.098,2545182
master_s5_i9,bench_memtx,SELECT_RANGE,250000,0.795,314482
master_s5_i9,bench_memtx,DELETE,250000,2.416,103486
master_s5_i9,bench_vinyl,INSERT,100000,1.390,71956
master_s5_i9,bench_vinyl,SELECT_POINT,100000,1.356,73757
master_s5_i9,bench_vinyl,SELECT_RANGE,100000,0.811,123231
master_s5_i9,bench_vinyl,DELETE,100000,1.301,76863
master_s5_i9,bench_sort_order,plain      INSERT,150000,1.513,99132
master_s5_i9,bench_sort_order,plain      SELECT_RANGE,150000,0.510,294330
master_s5_i9,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.482,311523
master_s5_i9,bench_sort_order,plain      DELETE,150000,1.357,110517
master_s5_i9,bench_sort_order,all_desc   INSERT,150000,1.814,82677
master_s5_i9,bench_sort_order,all_desc   SELECT_RANGE,150000,0.543,276214
master_s5_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.490,306132
master_s5_i9,bench_sort_order,all_desc   DELETE,150000,1.772,84657
master_s5_i9,bench_sort_order,mixed      INSERT,150000,1.404,106826
master_s5_i9,bench_sort_order,mixed      SELECT_RANGE,150000,0.545,275291
master_s5_i9,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.525,285841
master_s5_i9,bench_sort_order,mixed      DELETE,150000,1.268,118317
