prefix,benchmark,label,ops,elapsed_s,tps
so_s30_i1,bench_memtx,INSERT,1500000,18.755,79979
so_s30_i1,bench_memtx,SELECT_POINT,1500000,0.625,2398544
so_s30_i1,bench_memtx,SELECT_RANGE,1500000,5.455,274956
so_s30_i1,bench_memtx,DELETE,1500000,17.518,85625
so_s30_i1,bench_vinyl,INSERT,600000,9.247,64886
so_s30_i1,bench_vinyl,SELECT_POINT,600000,10.194,58860
so_s30_i1,bench_vinyl,SELECT_RANGE,600000,4.931,121670
so_s30_i1,bench_vinyl,DELETE,600000,8.111,73972
so_s30_i1,bench_sort_order,plain      INSERT,900000,11.564,77825
so_s30_i1,bench_sort_order,plain      SELECT_RANGE,900000,3.124,288102
so_s30_i1,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.875,232273
so_s30_i1,bench_sort_order,plain      DELETE,900000,10.974,82009
so_s30_i1,bench_sort_order,all_desc   INSERT,900000,11.414,78851
so_s30_i1,bench_sort_order,all_desc   SELECT_RANGE,900000,3.163,284531
so_s30_i1,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,3.895,231066
so_s30_i1,bench_sort_order,all_desc   DELETE,900000,10.714,84005
so_s30_i1,bench_sort_order,mixed      INSERT,900000,10.706,84067
so_s30_i1,bench_sort_order,mixed      SELECT_RANGE,900000,3.112,289190
so_s30_i1,bench_sort_order,mixed      SELECT_RANGE_REV,900000,3.957,227445
so_s30_i1,bench_sort_order,mixed      DELETE,900000,9.843,91436
