prefix,benchmark,label,ops,elapsed_s,tps
master_s5_i8,bench_sort_order,plain      INSERT,150000,1.719,87242
master_s5_i8,bench_sort_order,plain      SELECT_RANGE,150000,0.515,291123
master_s5_i8,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.499,300471
master_s5_i8,bench_sort_order,plain      DELETE,150000,1.431,104796
master_s5_i8,bench_sort_order,all_desc   INSERT,150000,1.874,80060
master_s5_i8,bench_sort_order,all_desc   SELECT_RANGE,150000,0.500,300279
master_s5_i8,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.489,306958
master_s5_i8,bench_sort_order,all_desc   DELETE,150000,1.521,98631
master_s5_i8,bench_sort_order,mixed      INSERT,150000,2.045,73345
master_s5_i8,bench_sort_order,mixed      SELECT_RANGE,150000,0.506,296448
master_s5_i8,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.487,308125
master_s5_i8,bench_sort_order,mixed      DELETE,150000,1.434,104574
