prefix,benchmark,label,ops,elapsed_s,tps
so_s1_i9,bench_memtx,INSERT,50000,0.583,85806
so_s1_i9,bench_memtx,SELECT_POINT,50000,0.020,2518296
so_s1_i9,bench_memtx,SELECT_RANGE,50000,0.183,273832
so_s1_i9,bench_memtx,DELETE,50000,0.422,118448
so_s1_i9,bench_vinyl,INSERT,20000,0.258,77529
so_s1_i9,bench_vinyl,SELECT_POINT,20000,0.259,77335
so_s1_i9,bench_vinyl,SELECT_RANGE,20000,0.257,77858
so_s1_i9,bench_vinyl,DELETE,20000,0.225,89003
so_s1_i9,bench_sort_order,plain      INSERT,30000,0.339,88597
so_s1_i9,bench_sort_order,plain      SELECT_RANGE,30000,0.110,273104
so_s1_i9,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.100,300034
so_s1_i9,bench_sort_order,plain      DELETE,30000,0.387,77427
so_s1_i9,bench_sort_order,all_desc   INSERT,30000,0.448,66911
so_s1_i9,bench_sort_order,all_desc   SELECT_RANGE,30000,0.108,278610
so_s1_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.098,305439
so_s1_i9,bench_sort_order,all_desc   DELETE,30000,0.326,92056
so_s1_i9,bench_sort_order,mixed      INSERT,30000,0.357,83935
so_s1_i9,bench_sort_order,mixed      SELECT_RANGE,30000,0.107,280012
so_s1_i9,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.100,301308
so_s1_i9,bench_sort_order,mixed      DELETE,30000,0.324,92633
