prefix,benchmark,label,ops,elapsed_s,tps
so-inline_s20_i8,bench_memtx,INSERT,1000000,11.929,83827
so-inline_s20_i8,bench_memtx,SELECT_POINT,1000000,0.381,2627601
so-inline_s20_i8,bench_memtx,SELECT_RANGE,1000000,3.424,292024
so-inline_s20_i8,bench_memtx,UPDATE,1000000,14.149,70677
so-inline_s20_i8,bench_memtx,REPLACE,1000000,15.987,62552
so-inline_s20_i8,bench_memtx,DELETE,1000000,11.587,86307
so-inline_s20_i8,bench_vinyl,INSERT,400000,5.811,68831
so-inline_s20_i8,bench_vinyl,SELECT_POINT,400000,6.245,64053
so-inline_s20_i8,bench_vinyl,SELECT_RANGE,400000,3.215,124414
so-inline_s20_i8,bench_vinyl,UPDATE,400000,5.853,68345
so-inline_s20_i8,bench_vinyl,REPLACE,400000,7.746,51641
so-inline_s20_i8,bench_vinyl,DELETE,400000,4.501,88859
so-inline_s20_i8,bench_sort_order,plain      INSERT,600000,7.705,77873
so-inline_s20_i8,bench_sort_order,plain      SELECT_RANGE,600000,2.047,293075
so-inline_s20_i8,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.224,269826
so-inline_s20_i8,bench_sort_order,plain      UPDATE,600000,8.021,74801
so-inline_s20_i8,bench_sort_order,plain      REPLACE,600000,8.579,69940
so-inline_s20_i8,bench_sort_order,plain      DELETE,600000,7.273,82500
so-inline_s20_i8,bench_sort_order,all_desc   INSERT,600000,7.753,77385
so-inline_s20_i8,bench_sort_order,all_desc   SELECT_RANGE,600000,2.101,285605
so-inline_s20_i8,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.236,268393
so-inline_s20_i8,bench_sort_order,all_desc   UPDATE,600000,8.401,71420
so-inline_s20_i8,bench_sort_order,all_desc   REPLACE,600000,8.396,71459
so-inline_s20_i8,bench_sort_order,all_desc   DELETE,600000,6.597,90945
so-inline_s20_i8,bench_sort_order,mixed      INSERT,600000,7.275,82474
so-inline_s20_i8,bench_sort_order,mixed      SELECT_RANGE,600000,2.119,283155
so-inline_s20_i8,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.297,261166
so-inline_s20_i8,bench_sort_order,mixed      UPDATE,600000,8.329,72034
so-inline_s20_i8,bench_sort_order,mixed      REPLACE,600000,9.081,66073
so-inline_s20_i8,bench_sort_order,mixed      DELETE,600000,7.119,84280
