prefix,benchmark,label,ops,elapsed_s,tps
so_s30_i4,bench_sort_order,plain      INSERT,900000,13.090,68757
so_s30_i4,bench_sort_order,plain      SELECT_RANGE,900000,3.288,273724
so_s30_i4,bench_sort_order,plain      SELECT_RANGE_REV,900000,3.967,226847
so_s30_i4,bench_sort_order,plain      UPDATE,900000,14.170,63513
so_s30_i4,bench_sort_order,plain      REPLACE,900000,16.650,54053
so_s30_i4,bench_sort_order,plain      DELETE,900000,11.156,80677
so_s30_i4,bench_sort_order,all_desc   INSERT,900000,12.226,73612
so_s30_i4,bench_sort_order,all_desc   SELECT_RANGE,900000,3.342,269266
so_s30_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,900000,4.104,219314
so_s30_i4,bench_sort_order,all_desc   UPDATE,900000,14.475,62176
so_s30_i4,bench_sort_order,all_desc   REPLACE,900000,17.041,52812
so_s30_i4,bench_sort_order,all_desc   DELETE,900000,11.785,76366
so_s30_i4,bench_sort_order,mixed      INSERT,900000,13.655,65910
so_s30_i4,bench_sort_order,mixed      SELECT_RANGE,900000,3.401,264589
so_s30_i4,bench_sort_order,mixed      SELECT_RANGE_REV,900000,4.275,210509
so_s30_i4,bench_sort_order,mixed      UPDATE,900000,14.610,61601
so_s30_i4,bench_sort_order,mixed      REPLACE,900000,15.901,56599
so_s30_i4,bench_sort_order,mixed      DELETE,900000,10.760,83641
