prefix,benchmark,label,ops,elapsed_s,tps
so_s10_i3,bench_sort_order,plain      INSERT,300000,3.315,90493
so_s10_i3,bench_sort_order,plain      SELECT_RANGE,300000,1.043,287529
so_s10_i3,bench_sort_order,plain      SELECT_RANGE_REV,300000,1.030,291314
so_s10_i3,bench_sort_order,plain      DELETE,300000,3.175,94488
so_s10_i3,bench_sort_order,all_desc   INSERT,300000,3.136,95667
so_s10_i3,bench_sort_order,all_desc   SELECT_RANGE,300000,1.040,288391
so_s10_i3,bench_sort_order,all_desc   SELECT_RANGE_REV,300000,1.013,296135
so_s10_i3,bench_sort_order,all_desc   DELETE,300000,3.637,82489
so_s10_i3,bench_sort_order,mixed      INSERT,300000,3.483,86123
so_s10_i3,bench_sort_order,mixed      SELECT_RANGE,300000,1.037,289377
so_s10_i3,bench_sort_order,mixed      SELECT_RANGE_REV,300000,1.018,294810
so_s10_i3,bench_sort_order,mixed      DELETE,300000,3.421,87694
