prefix,benchmark,label,ops,elapsed_s,tps
so_s20_i4,bench_sort_order,plain      INSERT,600000,7.255,82697
so_s20_i4,bench_sort_order,plain      SELECT_RANGE,600000,2.126,282168
so_s20_i4,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.107,284831
so_s20_i4,bench_sort_order,plain      DELETE,600000,6.249,96008
so_s20_i4,bench_sort_order,all_desc   INSERT,600000,6.890,87079
so_s20_i4,bench_sort_order,all_desc   SELECT_RANGE,600000,2.091,286982
so_s20_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.121,282894
so_s20_i4,bench_sort_order,all_desc   DELETE,600000,6.944,86402
so_s20_i4,bench_sort_order,mixed      INSERT,600000,7.304,82148
so_s20_i4,bench_sort_order,mixed      SELECT_RANGE,600000,2.088,287383
so_s20_i4,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.115,283655
so_s20_i4,bench_sort_order,mixed      DELETE,600000,6.930,86581
