prefix,benchmark,label,ops,elapsed_s,tps
master_s20_i3,bench_sort_order,plain      INSERT,600000,7.246,82801
master_s20_i3,bench_sort_order,plain      SELECT_RANGE,600000,2.164,277289
master_s20_i3,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.114,283820
master_s20_i3,bench_sort_order,plain      UPDATE,600000,9.458,63435
master_s20_i3,bench_sort_order,plain      REPLACE,600000,9.421,63689
master_s20_i3,bench_sort_order,plain      DELETE,600000,6.559,91480
master_s20_i3,bench_sort_order,all_desc   INSERT,600000,6.826,87899
master_s20_i3,bench_sort_order,all_desc   SELECT_RANGE,600000,2.291,261914
master_s20_i3,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.268,264564
master_s20_i3,bench_sort_order,all_desc   UPDATE,600000,9.399,63836
master_s20_i3,bench_sort_order,all_desc   REPLACE,600000,9.718,61741
master_s20_i3,bench_sort_order,all_desc   DELETE,600000,7.066,84912
master_s20_i3,bench_sort_order,mixed      INSERT,600000,7.471,80314
master_s20_i3,bench_sort_order,mixed      SELECT_RANGE,600000,2.475,242415
master_s20_i3,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.312,259496
master_s20_i3,bench_sort_order,mixed      UPDATE,600000,8.384,71562
master_s20_i3,bench_sort_order,mixed      REPLACE,600000,11.027,54413
master_s20_i3,bench_sort_order,mixed      DELETE,600000,7.380,81304
