prefix,benchmark,label,ops,elapsed_s,tps
so_s1_i2,bench_memtx,INSERT,50000,0.661,75684
so_s1_i2,bench_memtx,SELECT_POINT,50000,0.020,2524029
so_s1_i2,bench_memtx,SELECT_RANGE,50000,0.187,267225
so_s1_i2,bench_memtx,UPDATE,50000,0.622,80416
so_s1_i2,bench_memtx,REPLACE,50000,0.810,61761
so_s1_i2,bench_memtx,DELETE,50000,0.534,93710
so_s1_i2,bench_vinyl,INSERT,20000,0.299,66795
so_s1_i2,bench_vinyl,SELECT_POINT,20000,0.513,38983
so_s1_i2,bench_vinyl,SELECT_RANGE,20000,0.223,89594
so_s1_i2,bench_vinyl,UPDATE,20000,0.346,57784
so_s1_i2,bench_vinyl,REPLACE,20000,0.337,59341
so_s1_i2,bench_vinyl,DELETE,20000,0.460,43458
so_s1_i2,bench_sort_order,plain      INSERT,30000,0.358,83898
so_s1_i2,bench_sort_order,plain      SELECT_RANGE,30000,0.111,270071
so_s1_i2,bench_sort_order,plain      SELECT_RANGE_REV,30000,0.102,294996
so_s1_i2,bench_sort_order,plain      UPDATE,30000,0.386,77689
so_s1_i2,bench_sort_order,plain      REPLACE,30000,0.415,72352
so_s1_i2,bench_sort_order,plain      DELETE,30000,0.322,93303
so_s1_i2,bench_sort_order,all_desc   INSERT,30000,0.361,83050
so_s1_i2,bench_sort_order,all_desc   SELECT_RANGE,30000,0.106,282893
so_s1_i2,bench_sort_order,all_desc   SELECT_RANGE_REV,30000,0.116,258004
so_s1_i2,bench_sort_order,all_desc   UPDATE,30000,0.461,65015
so_s1_i2,bench_sort_order,all_desc   REPLACE,30000,0.388,77229
so_s1_i2,bench_sort_order,all_desc   DELETE,30000,0.280,107324
so_s1_i2,bench_sort_order,mixed      INSERT,30000,0.368,81495
so_s1_i2,bench_sort_order,mixed      SELECT_RANGE,30000,0.111,269148
so_s1_i2,bench_sort_order,mixed      SELECT_RANGE_REV,30000,0.111,269806
so_s1_i2,bench_sort_order,mixed      UPDATE,30000,0.335,89455
so_s1_i2,bench_sort_order,mixed      REPLACE,30000,0.435,68984
so_s1_i2,bench_sort_order,mixed      DELETE,30000,0.336,89366
