prefix,benchmark,label,ops,elapsed_s,tps
master_s5_i6,bench_memtx,INSERT,250000,3.051,81945
master_s5_i6,bench_memtx,SELECT_POINT,250000,0.097,2584057
master_s5_i6,bench_memtx,SELECT_RANGE,250000,0.902,277211
master_s5_i6,bench_memtx,UPDATE,250000,3.207,77964
master_s5_i6,bench_memtx,REPLACE,250000,3.887,64316
master_s5_i6,bench_memtx,DELETE,250000,2.651,94294
master_s5_i6,bench_vinyl,INSERT,100000,1.379,72529
master_s5_i6,bench_vinyl,SELECT_POINT,100000,1.438,69543
master_s5_i6,bench_vinyl,SELECT_RANGE,100000,0.842,118823
master_s5_i6,bench_vinyl,UPDATE,100000,1.823,54854
master_s5_i6,bench_vinyl,REPLACE,100000,1.755,56985
master_s5_i6,bench_vinyl,DELETE,100000,1.302,76779
master_s5_i6,bench_sort_order,plain      INSERT,150000,1.716,87434
master_s5_i6,bench_sort_order,plain      SELECT_RANGE,150000,0.550,272960
master_s5_i6,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.515,291304
master_s5_i6,bench_sort_order,plain      UPDATE,150000,2.176,68946
master_s5_i6,bench_sort_order,plain      REPLACE,150000,2.345,63965
master_s5_i6,bench_sort_order,plain      DELETE,150000,1.667,89987
master_s5_i6,bench_sort_order,all_desc   INSERT,150000,1.920,78136
master_s5_i6,bench_sort_order,all_desc   SELECT_RANGE,150000,0.516,290770
master_s5_i6,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.496,302177
master_s5_i6,bench_sort_order,all_desc   UPDATE,150000,1.836,81695
master_s5_i6,bench_sort_order,all_desc   REPLACE,150000,2.224,67444
master_s5_i6,bench_sort_order,all_desc   DELETE,150000,1.579,95022
master_s5_i6,bench_sort_order,mixed      INSERT,150000,1.938,77417
master_s5_i6,bench_sort_order,mixed      SELECT_RANGE,150000,0.522,287166
master_s5_i6,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.497,301788
master_s5_i6,bench_sort_order,mixed      UPDATE,150000,2.018,74335
master_s5_i6,bench_sort_order,mixed      REPLACE,150000,2.133,70314
master_s5_i6,bench_sort_order,mixed      DELETE,150000,1.689,88791
